yy,mm,dd,hh,mi,ss,seq,theTime,logID,clientIP,requestor,server,dbname,access,elapsed,busy,rows,statement,error,errorMessage,isvisible
2020,12,29,20,37,29,2499059293,12/29/2020 8:37:29 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,9.89,0.127,500000,"SELECT TOP 500000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID,  pcam.mstellar_median, pcam.mstellar_err,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,36,15,2499059300,12/29/2020 8:36:16 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,6.273,0.039,2000,"SELECT TOP 2000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID,  pcam.mstellar_median, pcam.mstellar_err,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,0,40,2499059377,12/29/2020 8:00:41 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,13.333,0.174,500000,"SELECT TOP 500000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,0,26,2499059380,12/29/2020 8:00:27 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,5.223,0.065,2000,"SELECT TOP 2000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,0,20,2499059381,12/29/2020 8:00:21 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,5.223,0.052,2000,"SELECT TOP 2000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,19,57,27,2499059389,12/29/2020 7:57:28 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,5.136,0.045,2000,"SELECT TOP 2000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,21,44,5,2499059122,12/29/2020 9:44:05 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,7.066,0.052,2000,"SELECT TOP 2000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.log_Mass AS mpMass,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR, mp3d.plateifu, mdap.plateifu,  mp3d.ifudsgn, mdap.ifudesign,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.plateifu = mp3d.plateifu AND mdap.ifudesign = mp3d.ifudsgn AND mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50, mdap.plateifu, mp3d.plateifu,  mdap.ifudesign, mp3d.ifudsgn HAVING COUNT (*) > 1",0,,1
2020,12,29,21,41,18,2499059124,12/29/2020 9:41:18 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,7.19,0.05,2000,"SELECT TOP 2000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.log_Mass AS mpMass,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR, mp3d.plateifu, mdap.plateifu,  mp3d.ifudsgn, mdap.ifudesign,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.plateifu = mp3d.plateifu AND mdap.ifudesign = mp3d.ifudsgn  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50, mdap.plateifu, mp3d.plateifu,  mdap.ifudesign, mp3d.ifudsgn HAVING COUNT (*) > 1",0,,1
2020,12,29,21,38,14,2499059136,12/29/2020 9:38:15 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.86,3E-3,2000,"SELECT TOP 2000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.log_Mass AS mpMass,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR, mp3d.plateifu, mdap.plateifu,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.plateifu = mp3d.plateifu  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50, mdap.plateifu, mp3d.plateifu HAVING COUNT (*) > 1",0,,1
2020,12,29,21,35,34,2499059147,12/29/2020 9:35:35 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,7.066,0.042,2000,"SELECT TOP 2000  p.objID, s.specObjID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.log_Mass AS mpMass,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r,   s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR, mp3d.plateifu, mdap.plateifu,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50, mdap.plateifu, mp3d.plateifu HAVING COUNT (*) > 1",0,,1
