,galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
phototag_ra,0.029881667388127635,0.6615778054583504,0.07246569112158573,0.04536930226846202,0.05795177291534582,-0.029864847517527306,-0.037201332062301924,0.05377836614878276,0.033217886337279116,1.0,0.6615778054583504,1.0,0.0,0.024418349133062116,-0.09168209599208176,-0.09173963376738047,-0.09173816083523392,-0.09183572657605825,0.042499706911961734,0.0626004022025972,-0.01624569468674184,-0.0003050194451475724,0.05502985942061161,-0.009518098580261751,0.011337827764716164,0.005268633571966136,0.017212609344828024,0.04142413843734337,-0.04372897606830813,-0.010758496800013392,0.037901094873803116,0.13190261534320108,0.6730395314779717,0.029881667388127635,0.06596911917884006,0.6615778054583504,-0.0599436201244016,-0.07297323689329793,-0.006108621254993229,0.8661217674708599,0.017888447953047837,0.07066747337365813,0.07246569112158573,-0.09814856628949747,0.0,0.04536930226846202,0.020082130460805057,-0.029878772289412055,-0.0408954845050085,-0.01652511444137927,-0.04940064236914472,0.033217886337279116,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.6730395314779717,0.029881667388127635,0.6615778054583504,0.02264843915407536,-0.07297323689329793,-0.11470698217932664,-0.06078269501217786,0.8661217674708599,0.07066747337365813,0.0,0.04536930226846202,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.029881667388127635,0.6615778054583504,0.0,0.0,-0.06457255670145232,1.0,0.0,-0.14378846135384915,0.014502920423454059,-0.005201258193978021,0.005452774348178502,-0.005218087877066019,-0.005227856779095688,0.6615785537659234,0.0,0.033217886337279116,0.04536930226846202,0.020082130460805057,0.9999999999998096,0.0,0.09728772277411778,0.0,0.0,0.10183657865739294,0.09728772277411778,0.012611191157384799,-0.051392732419045274,-0.04142130527613741,0.05732047265068314,0.04536038508806259,-0.006014154456414079,-0.0024429782817798817
phototag_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photoz_absmagr,-0.07470057258740792,-0.08756811366965929,-0.16568613503814347,0.07812994029371552,-0.3456813312470537,-0.051808301294137125,-0.07228965458547698,-0.08442419500465063,0.10338784249870149,-0.14378846135384915,-0.08756811366965929,-0.14378846135384915,0.0,0.14023265878146596,-0.008034163537529308,-0.007894254404761502,-0.008048607921268231,-0.007116464938513411,-0.5962875080727993,-0.4239714754236603,0.26222867555144314,-0.19342010886608027,-0.4422581532103101,0.28329895814440903,-0.2102661390338891,0.11951867051132128,-0.37496304877266795,-0.3772503752325727,0.28354933236178204,0.27887052478028623,0.014948295354975777,-0.0852903796746601,-0.08917615794433764,-0.07470057258740792,-0.1730643487565331,-0.08756811366965929,0.3735079134245052,0.42223595419595683,0.2894660639508246,-0.1281630009652143,-0.048942350016638284,-0.5504519825256985,-0.16568613503814347,-0.026589901398018513,0.0,0.07812994029371552,0.14935712609283383,0.12654920741414602,0.1325198931107401,0.03322008601081011,0.07013236408908612,0.10338784249870149,-0.14378846135384915,0.09707680877657204,0.0,-0.3775856186090617,-0.08917615794433764,-0.07470057258740792,-0.08756811366965929,0.10003519797644299,0.42223595419595683,0.45557265948154924,0.3202164118440211,-0.1281630009652143,-0.5504519825256985,0.0,0.07812994029371552,-0.14378846135384915,0.09707680877657204,0.0,-0.3775856186090617,-0.07470057258740792,-0.08756811366965929,0.0,0.0,0.3618158075022129,-0.14378846135384915,0.0,1.0,0.004958665895949387,0.07656261722923022,-0.05750936957202577,0.07661304281237026,0.07667655799212919,-0.08756896992524701,0.0,0.10338784249870149,0.07812994029371552,0.14935712609283383,-0.14378846445621377,0.0,-0.6709276193255308,0.0,0.0,-0.8840572359056842,-0.6709276193255308,-0.3456797613519778,0.37329205227913903,0.3851623473270263,-0.42696740650064485,-0.44950106773612725,0.08728448262323167,0.13745049713955362
photoz_photoerrorclass,0.06777741693329005,0.055503580341878626,-0.1393597605091445,0.03477256425111214,-0.13750464320344807,-0.008365366023688437,-0.06831578840873519,0.015447495539179061,0.020566036069569953,0.014502920423454059,0.055503580341878626,0.014502920423454059,0.0,-0.060642490931469464,-0.004688761369787995,-0.0046275416480013164,-0.004637739607763775,-0.004663980126946223,0.04040644974175329,0.035648094348999404,-0.031379375132375584,-0.03370488136989613,0.035485078525772776,-0.048986498141296825,-0.048797958972076436,-0.0033581099972331764,-0.08279510382870026,0.12281751014407619,-0.12309473531880066,-0.004494652630132236,0.0027320269087978445,-0.02434908370813258,0.05761736788517562,0.06777741693329005,-0.16650216474069335,0.055503580341878626,0.02427018876692039,0.00582209601659851,0.03146411333601018,-0.023573647953597683,-0.5159245733004008,-0.03429038200609465,-0.1393597605091445,-0.035067817726747184,0.0,0.03477256425111214,-0.31313560882707514,-0.0695352193715945,-0.1191231674929432,-0.047195756174025175,-0.110609206915372,0.020566036069569953,0.014502920423454059,-0.06106005352416438,0.0,-0.16143034209783036,0.05761736788517562,0.06777741693329005,0.055503580341878626,0.021283132571314936,0.00582209601659851,0.014063929361942841,-0.11188018522441338,-0.023573647953597683,-0.03429038200609465,0.0,0.03477256425111214,0.014502920423454059,-0.06106005352416438,0.0,-0.16143034209783036,0.06777741693329005,0.055503580341878626,0.0,0.0,0.03148955154373301,0.014502920423454059,0.0,0.004958665895949387,1.0,0.7283071793667345,-0.7514187550731892,0.7283283799432968,0.7283254417521825,0.05551167394957869,0.0,0.020566036069569953,0.03477256425111214,-0.31313560882707514,0.014502947260186833,0.0,0.017062775367495123,0.0,0.0,0.10826492845947579,0.017062775367495123,0.03611493440001982,0.024221882800265097,0.008308332785449504,0.03060928993555484,0.05237001977998583,0.019372977927964788,-0.040251648254609376
photoz_nncount,0.04867834015336422,0.06011637367183764,-0.16791878020832082,-0.01404385335758945,-0.2514344239859818,0.022674493802140996,-0.028345466391369856,0.021674584623108846,-0.025569247755046196,-0.005201258193978021,0.06011637367183764,-0.005201258193978021,0.0,-0.02769444788819405,-0.003999165661907199,-0.003998914533652575,-0.004028948673458234,-0.003986663351198767,-0.014811045923236826,-0.01532058900211943,0.013510137817635406,0.006422671546354805,-0.015943258147946244,0.015088645664421696,0.01717681229609877,0.004573968672102115,0.01459362529869253,0.01254570208044466,0.015124402737313372,0.03154844396524832,0.0023306585267232824,-0.04059089032312493,0.05869690448364391,0.04867834015336422,-0.19077542948158166,0.06011637367183764,0.04475739261724553,0.023741960047311255,0.0015027116745247886,-0.04941135929285467,-0.7055341912033106,-0.056259213424316376,-0.16791878020832082,-0.024418611977595563,0.0,-0.01404385335758945,-0.5339921214253123,0.005002017196005049,-0.03991035019871809,-0.002094908849167455,-0.04919498380321168,-0.025569247755046196,-0.005201258193978021,-0.05944382026575821,0.0,-0.28667907048122576,0.05869690448364391,0.04867834015336422,0.06011637367183764,-0.02599998670005624,0.023741960047311255,0.01091214823120645,0.028880712108240926,-0.04941135929285467,-0.056259213424316376,0.0,-0.01404385335758945,-0.005201258193978021,-0.05944382026575821,0.0,-0.28667907048122576,0.04867834015336422,0.06011637367183764,0.0,0.0,-0.010305969003167001,-0.005201258193978021,0.0,0.07656261722923022,0.7283071793667345,1.0,-0.9983429722663588,0.9999990588061793,0.999999068478863,0.060118032101142964,0.0,-0.025569247755046196,-0.01404385335758945,-0.5339921214253123,-0.005201332762024794,0.0,-0.010988847617007936,0.0,0.0,0.05688044257702295,-0.010988847617007936,0.019034146041124855,0.04143090890109174,0.03211213232855679,-0.006515407581281383,0.008798235568751889,0.03312708944524248,-0.04203939300131465
photoz_nnvol,-0.05424194603832488,-0.06209023130761139,0.16501152046105,0.010650097757226825,0.2377252758637527,-0.022850412915305127,0.031156822687962903,-0.023092586532692323,0.022395732770398368,0.005452774348178502,-0.06209023130761139,0.005452774348178502,0.0,0.03332212790173669,0.0047712962255218126,0.004774851859290696,0.00479826062882453,0.004780699030685836,-0.006558624942737498,-0.006401161705849698,0.00288707599259745,-0.004602377722935487,-0.005889857488095573,0.0026150885952346686,-0.0173143082985481,0.006106669600730041,-0.020673088739615632,-0.033369878089253624,0.0018112475295065167,-0.016409193604650756,-0.0029584314307826917,0.03993419480667214,-0.060795047359161504,-0.05424194603832488,0.18894243296623703,-0.06209023130761139,-0.03369196484030407,-0.00984779146771563,0.004920787795521065,0.051227909469324116,0.7040504032680537,0.04130665865790151,0.16501152046105,0.02654111413365624,0.0,0.010650097757226825,0.5294219375182181,5.172089779718307e-05,0.04799837007087629,0.004240728043405005,0.05570339923555079,0.022395732770398368,0.005452774348178502,0.061510113108980975,0.0,0.2709283816214413,-0.060795047359161504,-0.05424194603832488,-0.06209023130761139,0.022727777926979435,-0.00984779146771563,-0.00031808183387337704,-0.01735599428694113,0.051227909469324116,0.04130665865790151,0.0,0.010650097757226825,0.005452774348178502,0.061510113108980975,0.0,0.2709283816214413,-0.05424194603832488,-0.06209023130761139,0.0,0.0,0.0180004547462046,0.005452774348178502,0.0,-0.05750936957202577,-0.7514187550731892,-0.9983429722663588,1.0,-0.9983428119190091,-0.9983417183492584,-0.06209191682130899,0.0,0.022395732770398368,0.010650097757226825,0.5294219375182181,0.005452848110900538,0.0,-0.0010701686509430788,0.0,0.0,-0.07993166841817724,-0.0010701686509430788,-0.023482058457232967,-0.031155886267291676,-0.022212202466006536,-0.004996259143284122,-0.02043109660201656,-0.030367505266844255,0.04232087295691837
photoz_z,0.048664278656656845,0.0601350317329799,-0.16772036317475833,-0.013886313415946622,-0.2512203868454437,0.022540469247959088,-0.028474027720915996,0.021625241349458837,-0.025415482875131234,-0.005218087877066019,0.0601350317329799,-0.005218087877066019,0.0,-0.027850048442110902,-0.003986912804071885,-0.0039866786137095645,-0.004016624356874011,-0.003974450817870578,-0.01462662927238613,-0.015186848718428075,0.013402478563622472,0.006430589880626304,-0.015805605926485465,0.014991075272885025,0.01715845873577326,0.004453381302646912,0.014584842921246368,0.012536729098811544,0.015112687657615994,0.03142367897472147,0.0023502353943380535,-0.04054136540741844,0.05871611827416155,0.048664278656656845,-0.1905890542929266,0.0601350317329799,0.04462006786349615,0.023591435428879367,0.0015484063052034669,-0.04944185830042999,-0.7055536464451738,-0.05599765168133562,-0.16772036317475833,-0.02433468959299915,0.0,-0.013886313415946622,-0.5338800817896903,0.004835003015036145,-0.04008002802315562,-0.002260034746850468,-0.04935533983860763,-0.025415482875131234,-0.005218087877066019,-0.059454380075443534,0.0,-0.28644153264158284,0.05871611827416155,0.048664278656656845,0.0601350317329799,-0.025841383334163224,0.023591435428879367,0.010902859912229852,0.02867415972342523,-0.04944185830042999,-0.05599765168133562,0.0,-0.013886313415946622,-0.005218087877066019,-0.059454380075443534,0.0,-0.28644153264158284,0.048664278656656845,0.0601350317329799,0.0,0.0,-0.010326903896298317,-0.005218087877066019,0.0,0.07661304281237026,0.7283283799432968,0.9999990588061793,-0.9983428119190091,1.0,0.9999999966440084,0.060136693237276606,0.0,-0.025415482875131234,-0.013886313415946622,-0.5338800817896903,-0.00521816249484241,0.0,-0.010882162299560835,0.0,0.0,0.05689117436153508,-0.010882162299560835,0.01900184310387953,0.04125309858405912,0.03194539984573449,-0.0063281533053786265,0.008982999009668587,0.03306724411888812,-0.04196475344406856
photoz_zerr,0.04866296942455361,0.06012790094124738,-0.16777236347714342,-0.013922974679378924,-0.2512736774429886,0.022560839047963223,-0.028456143006388757,0.02162615249303864,-0.025450573135663613,-0.005227856779095688,0.06012790094124738,-0.005227856779095688,0.0,-0.027828664388468337,-0.003991166175308473,-0.003990919160130141,-0.004020874512982875,-0.00397864024784839,-0.014663773119115747,-0.015211045746462157,0.013424379608470484,0.0064207481793729145,-0.01583065465176468,0.015014193445837572,0.01716275265818578,0.004470363991538316,0.014575432560303282,0.012519105459416643,0.015130952062518093,0.03144798911553665,0.0023506998206333177,-0.040551806791005354,0.05870887898479334,0.04866296942455361,-0.1906412171279915,0.06012790094124738,0.044655759745778206,0.02362992844623191,0.0015335277315992393,-0.04945047050903119,-0.7055527806758263,-0.056034446850539106,-0.16777236347714342,-0.024341651227366003,0.0,-0.013922974679378924,-0.5339016317221614,0.00486437423917631,-0.040050404547041486,-0.002237782868243486,-0.04933018955645372,-0.025450573135663613,-0.005227856779095688,-0.059447659286863824,0.0,-0.28649991109732786,0.05870887898479334,0.04866296942455361,0.06012790094124738,-0.025876938941212266,0.02362992844623191,0.010926810195988837,0.028714625947894527,-0.04945047050903119,-0.056034446850539106,0.0,-0.013922974679378924,-0.005227856779095688,-0.059447659286863824,0.0,-0.28649991109732786,0.04866296942455361,0.06012790094124738,0.0,0.0,-0.01033215582182487,-0.005227856779095688,0.0,0.07667655799212919,0.7283254417521825,0.999999068478863,-0.9983417183492584,0.9999999966440084,1.0,0.06012956220306648,0.0,-0.025450573135663613,-0.013922974679378924,-0.5339016317221614,-0.005227931396751072,0.0,-0.010955775064357479,0.0,0.0,0.05683374292659992,-0.010955775064357479,0.01898348524297227,0.041285810666177335,0.03197557196473018,-0.006360430204023189,0.008953398488936755,0.0330784473513602,-0.041963422310720935
specphoto_dec,-0.009704945754342591,0.9999999996139911,0.066400869429434,0.060923981988697654,0.08429185422968252,-0.014897828079266479,-0.030371376509679634,-0.002477583674053316,0.05160577921429022,0.6615785537659234,0.9999999996139911,0.6615785537659234,0.0,0.04342347631575129,-0.07962205131891431,-0.07966808461629632,-0.07967174955437037,-0.07975931188532813,0.015520207475018446,0.0787521423458472,-0.06133282181583571,-0.006437449343563084,0.08833496143533706,-0.0607279564325832,-0.062498695030387526,-0.032883175862118794,-0.03736998485802989,0.0683666956367479,-0.0764748596779023,-0.05222611032017301,0.050163327570789,0.17415496102912598,0.9974562787632935,-0.009704945754342591,0.057656047856028916,0.9999999996139911,-0.060504993931527085,-0.07644448579281148,0.014827383587369665,0.20933293205506212,0.00789487251823197,0.06709261972353228,0.066400869429434,-0.019373193163826123,0.0,0.060923981988697654,0.0007746811157544902,-0.021971124368426378,-0.033262334340071704,-0.007468432655556038,-0.03969834640895512,0.05160577921429022,0.6615785537659234,-0.9820150728766175,0.0,0.06462500549138483,0.9974562787632935,-0.009704945754342591,0.9999999996139911,0.04965585115649519,-0.07644448579281148,-0.10280017174694632,-0.06554308719958932,0.20933293205506212,0.06709261972353228,0.0,0.060923981988697654,0.6615785537659234,-0.9820150728766175,0.0,0.06462500549138483,-0.009704945754342591,0.9999999996139911,0.0,0.0,-0.08285140300557006,0.6615785537659234,0.0,-0.08756896992524701,0.05551167394957869,0.060118032101142964,-0.06209191682130899,0.060136693237276606,0.06012956220306648,1.0,0.0,0.05160577921429022,0.060923981988697654,0.0007746811157544902,0.6615785863599133,0.0,0.10383635842483634,0.0,0.0,0.09206542464310187,0.10383635842483634,0.02332174418373386,-0.10095514614315734,-0.08183401500512177,0.11263064445842477,0.08607006800809483,-0.07734471400030633,0.05566069605695623
specphoto_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specphoto_modelmag_r,-0.07660165768409757,0.0516013007798199,0.9266421399571336,0.9909146401533053,0.6211381227727403,-0.6607291101824827,-0.6592409685773261,-0.1553209918653287,1.0,0.033217886337279116,0.0516013007798199,0.033217886337279116,0.0,-0.11165573831392403,0.041429440253086404,0.04132716791399024,0.04127567136218159,0.04139114571670276,-0.19156684731390614,-0.13941146154980594,-0.10743688293783991,-0.2148532580327351,-0.1263863627225768,-0.13889370822207459,-0.4637639751983073,-0.1686613224077153,-0.47115913019926386,-0.08459333397329527,-0.08861058130664967,-0.14458044554793448,0.030868785045208645,-0.0003453015680035365,0.052887367019156584,-0.07660165768409757,0.9072102281867161,0.0516013007798199,-0.2640172647811679,-0.280494835336436,0.7583473624568378,0.016309788434927506,0.008293979155503381,-0.12465000456332438,0.9266421399571336,-0.005053948480269047,0.0,0.9909146401533053,0.8278735861442045,-0.5794817682723649,-0.5908404478332033,-0.5791770602148725,-0.5920969202988524,1.0,0.033217886337279116,-0.040949023233354045,0.0,0.7230992549233486,0.052887367019156584,-0.07660165768409757,0.0516013007798199,0.9986541767443207,-0.280494835336436,0.10342691849673104,-0.4771292527550638,0.016309788434927506,-0.12465000456332438,0.0,0.9909146401533053,0.033217886337279116,-0.040949023233354045,0.0,0.7230992549233486,-0.07660165768409757,0.0516013007798199,0.0,0.0,0.6683618361694229,0.033217886337279116,0.0,0.10338784249870149,0.020566036069569953,-0.025569247755046196,0.022395732770398368,-0.025415482875131234,-0.025450573135663613,0.05160577921429022,0.0,1.0,0.9909146401533053,0.8278735861442045,0.03321791282361544,0.0,0.44874074358106986,0.0,0.0,-0.09093907341724394,0.44874074358106986,-0.2724999965703359,-0.053697037246413754,0.07359987581983506,-0.026648607339946825,-0.19054328976162613,0.0011174672241725456,0.1698633745760861
specphoto_petromag_r,-0.06135919386901696,0.060919096020520216,0.9285916683079128,1.0,0.6325713940363831,-0.6810250952981735,-0.680887664831245,-0.161274107613784,0.9909146401533053,0.04536930226846202,0.060919096020520216,0.04536930226846202,0.0,-0.10121146363964303,0.03912494576461436,0.03902317647573628,0.03897952556485599,0.039058367227674605,-0.15925021636408115,-0.11084605973340525,-0.12804149280447455,-0.2235943816487843,-0.09882871954530023,-0.15882218065288828,-0.4683560863642366,-0.18384554135045245,-0.47284961800118464,-0.0753981189095226,-0.09589604864988883,-0.16685199856832467,0.036513679715420785,0.004535079465933185,0.062132283031937074,-0.06135919386901696,0.9171615246070807,0.060919096020520216,-0.2780789166234156,-0.296479334264723,0.7581459293389095,0.02594757579985877,-0.00214924311308031,-0.08783839523550836,0.9285916683079128,0.0006301609745345147,0.0,1.0,0.8212673689778549,-0.597947040481636,-0.6111652093411222,-0.5924962323522074,-0.6137122387638053,0.9909146401533053,0.04536930226846202,-0.050805947154562985,0.0,0.7341610000630839,0.062132283031937074,-0.06135919386901696,0.060919096020520216,0.9897619682146238,-0.296479334264723,0.09312771228174141,-0.4987760566201456,0.02594757579985877,-0.08783839523550836,0.0,1.0,0.04536930226846202,-0.050805947154562985,0.0,0.7341610000630839,-0.06135919386901696,0.060919096020520216,0.0,0.0,0.6587477687690246,0.04536930226846202,0.0,0.07812994029371552,0.03477256425111214,-0.01404385335758945,0.010650097757226825,-0.013886313415946622,-0.013922974679378924,0.060923981988697654,0.0,0.9909146401533053,1.0,0.8212673689778549,0.04536933182343554,0.0,0.465934097976751,0.0,0.0,-0.06344799619718154,0.465934097976751,-0.26947785165661803,-0.06668007645361888,0.06625771596776643,-0.006430661606175568,-0.17710110125387177,-0.010515887689804269,0.1785398007009044
specphoto_petromag_z,-0.09247325234929309,0.0007715887276149843,0.7840660567494441,0.8212673689778549,0.5750144321767914,-0.5274387202087091,-0.5054676287714777,-0.15592355672993657,0.8278735861442045,0.020082130460805057,0.0007715887276149843,0.020082130460805057,0.0,-0.059025480783868836,0.04011528771403866,0.04006892458836449,0.04000986356428175,0.04021738394240135,-0.2524595575315171,-0.19615654631589366,-0.04644258443190072,-0.19537929083196914,-0.1860826777998141,-0.06847193683658676,-0.42812170478798506,-0.12025526733956635,-0.455356410195329,-0.14864151994359584,-0.028630183622200683,-0.08501231233442004,0.02150275422316641,0.03457972520075965,0.004204801475519455,-0.09247325234929309,0.7812092929804977,0.0007715887276149843,-0.15268634776285778,-0.15095603188161372,0.682850800202596,0.031928943229464705,0.36559738994208846,-0.16175870882454874,0.7840660567494441,0.02443584918275491,0.0,0.8212673689778549,1.0,-0.41277012565668275,-0.40283194207071665,-0.42797730659970445,-0.41245963983516837,0.8278735861442045,0.020082130460805057,0.006341110410507981,0.0,0.6549236896686819,0.004204801475519455,-0.09247325234929309,0.0007715887276149843,0.8278725830980036,-0.15095603188161372,0.17102587850473036,-0.3395369807089437,0.031928943229464705,-0.16175870882454874,0.0,0.8212673689778549,0.020082130460805057,0.006341110410507981,0.0,0.6549236896686819,-0.09247325234929309,0.0007715887276149843,0.0,0.0,0.6274471523232508,0.020082130460805057,0.0,0.14935712609283383,-0.31313560882707514,-0.5339921214253123,0.5294219375182181,-0.5338800817896903,-0.5339016317221614,0.0007746811157544902,0.0,0.8278735861442045,0.8212673689778549,1.0,0.0200821851605432,0.0,0.3003282994575555,0.0,0.0,-0.21170996517020438,0.3003282994575555,-0.2705997474300605,0.0010965948857241997,0.10861183883307993,-0.09663183667332846,-0.23790912823254695,-0.0006560626652391795,0.1702834245986422
specphoto_ra,0.029881649750860086,0.6615778380514707,0.07246573165805506,0.04536933182343554,0.057951837795981814,-0.02986491553356243,-0.03720139787378066,0.053778355956245256,0.03321791282361544,0.9999999999998096,0.6615778380514707,0.9999999999998096,0.0,0.024418301307057015,-0.09168209075329009,-0.09173962851181988,-0.0917381555737046,-0.09183572134415018,0.04249972756336802,0.06260044019093058,-0.016245705001010146,-0.00030503740243241695,0.055029899424685294,-0.009518108992038709,0.011337826794026283,0.005268628584248182,0.017212542144999798,0.04142417440234523,-0.04372900116769924,-0.010758525475112829,0.03790109389937101,0.13190259664411694,0.6730395559845046,0.029881649750860086,0.06596916598453498,0.6615778380514707,-0.05994366264635654,-0.07297326688513793,-0.006108614095781822,0.8661217607161097,0.017888498106388526,0.07066748832041733,0.07246573165805506,-0.09814855344141853,0.0,0.04536933182343554,0.0200821851605432,-0.029878864821613053,-0.04089556891102069,-0.01652519959695367,-0.04940071499765519,0.03321791282361544,0.9999999999998096,-0.7107041397233488,0.0,0.07001340151694566,0.6730395559845046,0.029881649750860086,0.6615778380514707,0.022648463904066832,-0.07297326688513793,-0.1147070282093137,-0.06078279051541308,0.8661217607161097,0.07066748832041733,0.0,0.04536933182343554,0.9999999999998096,-0.7107041397233488,0.0,0.07001340151694566,0.029881649750860086,0.6615778380514707,0.0,0.0,-0.06457255492733754,0.9999999999998096,0.0,-0.14378846445621377,0.014502947260186833,-0.005201332762024794,0.005452848110900538,-0.00521816249484241,-0.005227931396751072,0.6615785863599133,0.0,0.03321791282361544,0.04536933182343554,0.0200821851605432,1.0,0.0,0.09728774781867715,0.0,0.0,0.1018365927168293,0.09728774781867715,0.012611243271001918,-0.051392738112934704,-0.04142132381842512,0.05732050500343643,0.04536042979215073,-0.006014150478899306,-0.002443014575577245
specphoto_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
