objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,mRrCcPsf_r,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,ra,dec,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
1237680331089119838,2,8116,301,1,14,2654,1,0,3,0,0,0,281544233058560,9007199388960001,9007199397347585,9007199397347585,13511074439495936,9007199388958721,24.37002,24.38251,24.17168,23.41902,22.10992,0.6440917,0.3142686,0.4142999,0.3691821,0.4364762,22.58722,22.78966,23.44379,22.44311,23.02609,0.8329074,0.4335058,1.292251,0.9247988,2.551272,1.145123,1.553367,23.58325,23.44185,23.02493,22.15739,21.58881,0.9050909,0.3716086,0.4397165,0.3285738,0.6923719,22.51323,22.21273,22.3347,22.15718,21.41826,1.460356,0.3614251,0.3690602,0.3481171,0.5667434,21.89577,-1000,1.822853,0,0,0,0,1,1.116365,0.9048656,0.8901552,0.8170632,0.9272305,257,307875317,7974110,2,1,24705,24705,24577,24577,24769,324.757251091338,22.5227287830448,0.754421850355728,-0.533029499541664,0.383049897956132,0.4580713,0.3569261,0.2469198,0.1834879,0.1364813,14120325793233,1237680331089117184,0,3.30875847596689
1237661091783114822,2,3636,301,5,14,70,1,0,3,0,0,2,316728338682132,4503599905673488,297237575551062293,9007199399350549,144085265,9007199397777681,24.30537,25.11451,24.80198,23.14134,22.82702,2.827834,7.918337,2.626439,39.67413,1.706823,24.21068,25.11418,24.80185,21.08643,22.82677,7.755924,30.45676,12.42793,28.47844,6.850217,4.518668,5.323607,24.13704,25.11441,24.80205,22.14288,22.82693,1.273805,1.868446,1.425944,0.4120595,1.367953,24.10447,25.11568,24.80456,20.36063,23.2952,9.882927,21.87052,6.85111,1.375173,39.99226,-9999,-9999,3.624347,1,1,1,0,1,1.499181,1.566246,1.255243,1.273922,1.477135,257,172882649,4954900,3,1,16385,24577,24577,24577,24577,118.719641604056,6.92475913661692,-0.477018901325733,0.870584200009776,0.120565826299701,0.08470732,0.06600337,0.04566083,0.03393089,0.02523835,16064486262969,1237661091783114752,0,0
1237661816022172359,2,3805,301,2,17,711,1,0,3,1,0,0,35191083106320,11258999211040785,275146342416,4503874908061712,2252074960027664,11258999202643985,22.81218,22.63614,22.46509,22.05971,22.41483,0.3810285,0.116469,0.1497005,0.1540588,0.5062599,22.84673,22.64665,22.93231,21.62091,22.67882,0.5630344,0.1884012,0.3620014,0.2011531,0.9803433,0.472598,0.8164384,22.8922,22.64517,22.51885,22.00811,22.2961,0.4162561,0.1201432,0.1699422,0.1546243,0.5007495,21.63495,22.56753,22.51885,21.30393,21.57649,0.3202061,0.1360249,0.2004188,0.16008,0.6026722,2.017771,0.5609426,3.34115,0,0,1,0,0,1.560011,1.198205,1.20531,1.108586,1.037012,257,216301082,1179967,3,3,1,24577,24577,24577,24577,189.676729668832,11.6965064424974,-0.96530243800794,-0.164598688735538,0.202727587768585,0.1505385,0.1172986,0.08114659,0.06030061,0.04485258,14887013017417,1237661816022171648,0,1.00443298533279
1237661849851134066,2,3813,301,1,110,114,1,0,3,1,0,0,35255507619856,2252074968584208,2252074960060432,6755674587562000,2252074960191504,2252074960191504,20.05052,18.16023,17.19131,16.7981,16.39711,0.04063407,0.03509846,0.01467518,0.0173068,0.02084484,18.41349,16.82405,15.84892,15.43275,15.12474,0.05174559,0.01021502,0.007846067,0.00894918,0.01195399,2.686108,9.357863,18.69883,16.83491,15.84922,15.43432,15.08605,0.02788811,0.004297508,0.003130659,0.003087446,0.005495443,18.19329,16.82954,15.84923,15.43993,15.14633,0.02747943,0.004297324,0.003130659,0.003087293,0.005490638,11.57448,0.02190806,3.721697,1,1,1,1,1,1.473154,1.319477,1.272123,1.215171,1.313046,257,442320709,1183892,1,1,24577,24577,24577,24577,24577,161.362182350365,41.4132260121862,-0.710628833661403,0.23967530879,0.661485001436504,0.05286172,0.0411895,0.0284947,0.02117462,0.01575003,16413103485430,1237661849851133952,1613538312482482176,2.40566870864007
1237661871325119324,2,3818,301,1,97,860,1,0,3,0,0,0,281543964623104,9007199397347585,9007199388992769,9007199388960001,4503874773712896,9007199388960001,25.10936,23.69344,23.47285,21.98969,22.19481,0.734843,0.2936843,0.3775918,0.1581229,0.5360523,23.32044,23.07066,23.13562,22.29096,20.84661,0.9197203,0.4490221,0.6078005,0.4549288,0.4539998,1.150903,1.513634,25.04052,23.4923,23.18873,21.80659,21.98116,0.8626243,0.2972738,0.3519749,0.1595002,0.5645383,21.4641,21.25095,22.15748,21.80654,20.38057,0.8618877,0.2608965,0.3716585,0.2018671,0.4022784,9.907629,-1000,4.923401,1,1,0,0,0,1.556062,1.34777,1.462763,1.394733,1.387474,257,450394864,1199506,2,1,24577,24577,24577,24577,24577,170.198778342312,42.822223009317,-0.722760801586253,0.124858338536501,0.679725841047919,0.07314356,0.05699297,0.03942747,0.02929884,0.02179295,16370043406697,1237661871325118464,0,2.22571662763497
1237662238019552343,2,3903,301,4,274,1111,1,0,3,0,0,0,281640601387264,9007199389017345,9007199397380353,142663937,4503874916352000,275280592896,23.89313,24.27041,23.39746,22.28348,20.58395,0.9187649,0.4652885,0.3287499,0.1685077,0.1527732,24.15811,25.24585,23.87675,21.98744,20.75878,2.692658,1.679413,1.434773,0.3916648,0.5503823,0.2640579,0.7377483,24.59704,24.01159,23.29594,21.61854,20.12194,1.832377,0.6503431,0.5282081,0.1632858,0.1771552,24.12486,24.25426,23.50618,21.61868,20.20392,1.060136,0.4844933,0.446105,0.1640382,0.1692584,2.093834,0.0837962,2.404313,1,1,1,0.9977859,1,1.272964,1.190623,1.022617,1.008992,0.991806,257,185802909,1289924,1,1,24577,24577,24577,24577,24577,222.573307280539,8.22160392482989,-0.728843781809051,-0.669579818279059,0.143002128206758,0.1069267,0.08331659,0.05763803,0.04283124,0.03185857,15201740327585,1237662238019551232,0,1.02318971852169
1237662301892313609,2,3918,301,3,47,521,1,0,3,0,0,0,281543964754176,9007199388960001,4503874782101760,9007199397347585,9007199389089793,9007199388960001,25.74102,23.42474,23.60421,23.32266,22.55019,0.4064527,0.1970205,0.3307882,0.2898878,0.4671374,26.59028,23.3548,22.40996,22.26039,21.82753,0.8694368,0.7255348,0.5175076,0.6286286,1.575184,1.189022,2.47144,25.96258,23.01566,23.08621,22.61933,22.62049,0.4772772,0.1950334,0.314344,0.2749316,0.7103385,25.75114,23.01569,21.45017,21.65666,19.954,0.4101354,0.3613997,0.3225994,0.302307,0.9981474,11.89024,-1000,2.535611,0,0,1,0,1,1.15517,1.131722,1.050016,0.9293208,0.9277809,257,494716909,1346638,2,1,24577,24577,24577,24577,24577,194.931439138908,51.9163039376767,-0.595985169267297,-0.158929623149296,0.787110572219084,0.03845336,0.0299626,0.02072799,0.01540312,0.01145709,14645102900173,1237662301892313088,0,2.43826154892188
1237662498393948573,2,3964,301,1,152,413,1,0,3,1,0,0,263951778709776,2317331806623531281,2314850483614810128,2310346883995828240,2305843284360069136,2305843284494417936,23.82972,22.56276,21.93668,20.94172,20.70304,4.868711,0.1391652,0.1005524,0.06644001,0.1637516,22.91726,23.04407,21.64539,20.78971,20.91496,0.9665474,0.5434762,0.19879,0.1674667,0.6343631,0.9742264,1.911096,24.18858,22.30983,21.56887,20.57335,20.38819,1.109839,0.1355871,0.09268568,0.06189019,0.1949408,22.74167,22.20102,21.52583,20.57998,20.38115,1.312654,0.127912,0.1100071,0.06186593,0.2020216,7.595586,1.26542,3.804661,1,0,0.4523097,0,0,1.665601,1.494152,1.286171,1.270442,1.358291,257,423839005,1387140,2,2,24577,24577,24577,24577,24577,235.031770632244,38.5230334003644,-0.448386587523602,-0.64111875169153,0.622829201594172,0.07881259,0.06141024,0.04248332,0.03156966,0.02348202,15384766192933,1237662498393948160,0,1.94879268048952
1237662504301889493,2,3965,301,4,188,2005,1,0,3,0,0,0,281543964623104,9007199389017345,9007199397380353,9007199397380353,4503874916352256,9007199388991489,25.12945,25.70367,23.58789,22.16505,22.65535,0.7535179,0.4435278,0.3402708,0.1582641,0.6883149,24.59948,25.11641,22.66148,20.82094,22.86343,4.196624,2.586601,0.8562034,0.2649705,3.91099,1.50668,2.430753,24.71651,25.85453,22.16397,18.50919,26.19619,15.33307,7.618443,2.015072,0.1169743,1.285593,25.13497,25.67587,22.42035,19.07902,22.57034,0.7617155,0.4561323,0.3272786,0.144623,0.7687105,26.60383,-1000,2.550897,1,1,0,0.5215099,0,1.206494,1.18848,1.053193,0.9648435,1.024499,257,307970146,1412714,2,1,24577,24577,24577,24577,24577,255.183911265172,22.5991566499225,-0.236082208846041,-0.892520442250122,0.384281733669481,0.2038039,0.1588026,0.1098589,0.08163695,0.06072289,14509286982928,1237662504301887488,0,3.64717907001592
1237662525771874791,2,3970,301,4,114,487,1,0,3,1,0,0,439873639158272,134385665,158604820905984,4503874773848064,158604820877312,275146375680,22.24624,21.92118,20.92056,20.58821,19.77075,0.2404006,0.1233802,0.04429127,0.06810439,0.1138897,21.60597,21.30771,20.4194,20.10658,18.97757,0.3717064,0.1145029,0.08560038,0.1149169,0.1812211,1.032272,1.850247,21.98785,21.36679,20.30343,20.01375,19.21792,0.2783939,0.06234824,0.03866229,0.04967934,0.1064751,21.92218,21.23164,20.30343,19.98022,18.47046,0.2632934,0.06136107,0.04070424,0.04972758,0.1253204,9.283089,0.5841783,3.164256,1,0,0,0,1,1.544857,1.299507,1.172822,1.199772,1.202498,257,241408607,1420302,1,1,1,1,24577,24577,24577,199.169401479693,14.5756844778764,-0.914152462700272,-0.317794268518658,0.251658653409172,0.09737543,0.07587428,0.05248947,0.03900531,0.02901278,15108643762914,1237662525771874304,0,2.15442436442801
1237653613720896192,2,1895,301,4,208,704,1,0,3,1,0,0,281571949151048,9007199464489289,9007199464620361,4503600105554249,275347701832,9007199456100937,24.97997,23.71972,22.90726,21.58242,21.10148,0.9032915,0.2895517,0.2412394,0.1375565,0.3521696,21.71669,25.1012,21.55351,20.95577,20.07403,0.5316775,2.519776,0.3295468,0.3209876,0.6488596,3.394524,5.172177,25.54123,23.67884,21.86711,20.661,20.43149,1.494724,0.692178,0.2223549,0.1326915,0.4564455,20.25905,23.77097,21.86717,20.83923,20.96131,0.4152103,0.3650762,0.2223548,0.1585296,0.3743805,9.542966,4.164809,3.641742,0,1,1,1,1,1.507553,1.538321,1.258576,1.396181,1.271498,257,497377030,498514,2,1,24769,24769,24705,24769,24705,137.173108994619,52.5903689739343,-0.445553989644709,0.41297611677335,0.794312513615697,0.06403019,0.04989189,0.03451498,0.02564833,0.01907764,16372822743378,1237653613720895488,0,2.18437243722048
1237655123943293817,2,2247,301,1,277,889,1,0,3,1,0,0,68987912960,9007199388958721,9007199397347585,4503874773712896,275146342400,402686464,23.72879,23.43795,22.18327,21.54706,20.76501,0.6421592,0.284454,0.1213452,0.1093176,0.1970381,22.86772,27.87096,22.16844,21.13571,20.41777,0.9348065,0.3689515,0.49556,0.2479395,0.4899267,0.7034459,1.074804,23.78551,23.24317,21.60036,20.99645,20.42561,0.9331941,0.3531269,0.1118023,0.1030616,0.2258007,21.62902,23.39857,21.60036,20.9531,20.78229,0.6247067,0.2979509,0.1169997,0.1510445,0.2752542,11.12376,2.341355,3.072014,1,1,0,0,1,1.507077,1.323132,1.155699,1.161999,1.136664,257,143146288,447669,2,2,16385,24577,24577,24577,24577,202.368635457536,3.5809217794067,-0.922948990236296,-0.379821188529561,0.0624581953453126,0.09529439,0.07425274,0.0513677,0.03817171,0.02839274,15087703411317,1237655123943292928,0,2.3583637621998
1237655498124951963,2,2334,301,2,12,411,1,0,3,1,0,0,316730484196112,47287796221642001,275280560144,6755674587398160,2251799813685777,11258999202643985,22.69472,22.86362,22.18215,22.38308,21.59693,0.3583781,0.1738099,0.1222553,0.2028992,0.3842748,22.36122,23.41926,22.05549,21.81883,22.53547,0.6320415,0.7135152,0.3311835,0.4052464,1.898146,0.7554095,1.556546,22.406,22.56583,21.79842,21.96678,21.31522,0.3688918,0.1829416,0.126539,0.2123009,0.4442621,22.17442,22.75831,21.79842,22.032,20.29225,0.3342991,0.1781521,0.1437139,0.2356858,0.4028201,4.750693,1.055275,2.773027,0,0,1,0,1,1.493387,1.372855,1.097932,1.006368,1.136293,257,55144487,543631,2,2,24577,24577,24577,24577,24577,197.612817880288,-2.87947864621654,-0.951919599509209,-0.302201088191079,-0.0502352303304619,0.1449252,0.1129247,0.07812081,0.05805214,0.04318013,11032716412450,1237655498124951552,0,1.54121589084574
1237656565430878797,2,2582,301,6,112,589,1,0,3,0,0,0,281475245277440,9007199397347329,4503874773712928,9007199263260929,9007199397347585,9007199388958721,23.7924,23.17044,23.61388,23.56885,22.76532,0.7242039,0.1690031,0.2360593,0.4743713,0.5603474,22.78857,23.01729,23.00635,24.21845,24.8025,1.205516,0.4542315,0.8339344,2.088519,0.6215423,0.643877,1.528598,23.5646,22.99895,23.44163,23.78037,22.7608,0.7417352,0.1767518,0.4305407,0.6799946,0.7181863,20.85758,22.99886,23.11406,23.56552,21.78459,0.7717266,0.2350648,0.662304,0.9219822,1.168753,-9999,-9999,2.295038,1,1,0,1,0,1.11163,0.9841859,0.99902,0.9740915,0.9090891,257,556336946,622315,1,1,24577,24577,24577,24577,24577,262.709498261504,72.4733763950763,-0.0382158518390451,-0.298714289694747,0.953577118958073,0.1814633,0.141395,0.09781639,0.07268807,0.05406656,14604255468047,1237656565430878208,0,0
1237657190367429369,2,2728,301,2,399,761,1,0,3,1,0,0,281640601387264,9007199388958721,9007199397347585,4503874773712896,275146342400,134219009,23.44422,23.76257,22.69849,22.30264,21.31971,0.5043114,0.2869464,0.162222,0.1574613,0.2584301,23.10086,25.14675,22.01357,24.32121,20.42929,1.366925,2.244498,0.3801138,4.256493,0.5009146,0.9641736,1.731995,22.89725,23.27865,21.7839,21.34172,20.56697,0.5755593,0.3455799,0.1482473,0.1645582,0.2658021,22.00691,23.43158,21.73964,21.41983,20.5435,0.7276138,0.3064163,0.1940378,0.1569255,0.3053941,10.58839,2.738407,1.781359,1,0,0.2664171,0,0.925032,1.163902,1.119236,0.8800834,0.7888635,0.9724048,257,85772877,5417197,22,20,24577,24577,24577,24577,24577,357.905009492603,-0.517063160738317,0.999290900900451,-0.0365548465686596,-0.00902433210304642,0.1179218,0.09188388,0.06356484,0.04723549,0.03513453,12644896713157,1237657190367428608,0,2.30091171024308
1237657775004582939,2,2864,301,3,166,1051,1,0,3,1,0,0,105622104179472,2317172377428951057,2305843009222107409,2312598683801092112,2308095084173754896,2317102008424726801,24.01673,24.41421,22.83384,22.24397,22.40692,0.5415948,0.3354952,0.1519469,0.1527921,0.5895334,23.38192,24.78297,22.34507,21.53559,25.60424,1.149774,1.646445,0.414952,0.5099087,0.4195342,0.7431155,2.567559,24.09308,24.42335,22.57702,22.05322,22.36985,0.6503279,0.4072423,0.1552983,0.1615064,0.6889306,23.01007,24.46354,22.52576,21.68637,22.32393,1.140605,0.7686878,0.19561,0.1866967,1.245859,2.805036,0.7957123,1.679644,0.6039726,0,0.3524413,1,1,1.162851,0.9989328,0.8545756,0.8308308,1.018163,257,419952617,2017199,2,1,24577,24577,24577,24577,24577,131.863328216006,37.751953716109,-0.527657520616919,0.588841685022673,0.612244241227359,0.1294982,0.1009041,0.069805,0.05187259,0.03858368,16478409160295,1237657775004581888,0,1.18427954216111
1237658425167381246,2,3015,301,6,351,766,1,0,3,1,0,0,299284327174400,18014398643733761,275146342400,4503874773712896,17867332554752,9007199388958721,23.52927,22.58806,22.01702,21.54388,21.71464,0.625893,0.1263193,0.09598781,0.09304813,0.369711,21.28207,22.00438,20.8665,20.30968,21.14751,0.3312767,0.2652378,0.134324,0.1196905,0.8766957,1.508126,2.60888,22.26049,21.67734,20.78765,20.26068,20.61929,0.4552352,0.1168642,0.07558273,0.07209434,0.3315059,20.04417,21.74454,20.78765,20.23429,20.32843,0.3219253,0.1424707,0.09684219,0.0770584,0.3944646,19.27288,2.526629,2.570325,1,0,0,0,0,1.339764,1.310805,1.057141,1.04403,1.266608,257,185880469,780937,2,2,24577,24577,24577,24577,24577,166.76695533857,8.25868214093965,-0.963352037995695,0.226538427005671,0.143642584143202,0.1088986,0.08485305,0.05870095,0.04362109,0.03244608,15440144881391,1237658425167380480,0,3.10426193876229
1237661082662406030,2,3634,301,4,107,1934,1,0,3,1,0,0,246361773703184,9147936877461521,2252074993582096,4573968673538065,2252074993614864,2251799947902993,24.25651,23.09697,22.69515,22.50611,22.16028,0.7950043,0.1242335,0.1339924,0.1584644,0.4101158,24.25974,23.26705,22.69162,21.75383,21.48109,1.075729,0.2915655,0.2846614,0.1917301,0.605762,0.5514717,0.8499433,24.17606,22.95389,22.45977,22.224,21.75386,0.6041942,0.133441,0.1349709,0.1643351,0.4094292,24.10748,22.88596,22.45975,21.57146,21.36666,2.0051,0.1635793,0.357835,0.2081186,0.7863742,3.199577,0.7529747,1.890028,0,0,0,0.9935916,0,0.9856138,0.9998544,0.9064387,0.8222796,0.8326213,257,437994981,4982159,2,2,24577,24577,24577,24577,24577,49.3914301629208,40.7881485080747,0.492806790371352,0.574793531585584,0.653264007435936,0.60403,0.470656,0.3255977,0.241954,0.1799693,17551906586369,1237661082662404096,0,1.26482747699526
1237661851455718020,2,3813,301,4,18,644,1,0,3,1,0,0,68988043520,9007199397511425,275146375168,4503874782134272,275146375168,134250497,23.25389,22.83928,22.01106,21.8268,21.19123,0.3620895,0.124793,0.08399022,0.09590855,0.2379018,22.23226,22.717,21.65052,21.1019,20.19538,0.4996987,0.256816,0.167472,0.1574981,0.271035,0.6995667,1.629026,22.83882,22.62406,21.61763,21.35097,20.79751,0.3467255,0.1272908,0.07987606,0.08869963,0.2277283,22.49656,22.61756,21.61763,20.73993,19.99419,0.3323258,0.1233957,0.07987607,0.08645271,0.2201703,4.086591,0.5411735,1.87672,0,0,0,1,1,1.072885,1.087856,0.9032578,0.8365927,0.9166039,257,417676812,1189198,3,3,24577,24577,24577,24577,24577,144.209484397456,37.4133773555185,-0.644282822819298,0.464509319892942,0.607561302217804,0.05976086,0.04656526,0.03221363,0.02393818,0.01780561,16428681518250,1237661851455717376,0,1.42943891855229
1237663783128401100,2,4263,301,2,188,1228,1,0,3,0,0,0,281543964623104,9007199388992769,9007199397380353,9007199397380353,45035996407955457,4503874916352000,24.17355,25.49089,24.61151,22.77377,21.1339,0.6168412,0.4404953,0.5025928,0.2088577,0.1775065,26.25688,23.6692,26.41869,22.58803,20.44789,1.099816,1.303532,1.045062,0.9565347,0.478775,-9999,-9999,24.66349,25.25673,24.18237,22.14961,20.42485,1.151222,0.8579713,0.8534443,0.2527774,0.1869699,24.26346,20.64217,21.26025,22.19787,20.40723,0.8406576,0.4082081,0.4766918,0.276026,0.1881186,-9999,-9999,1.787787,1,0,1,1,0.2813282,1.146872,1.024853,0.8816216,0.7627954,0.8314707,257,77750764,5994974,19,2,24577,24577,24577,24577,24577,10.8455879695954,-0.69984933654285,0.98206458223245,0.188148785418581,-0.0122143714580612,0.08104776,0.06315187,0.04368817,0.03246499,0.02414799,8851949136165,1237663783128399872,0,0
1237663786890363480,2,4264,301,1,247,600,1,0,3,1,0,0,140806476399360,9007199389123841,34049,4503874782134272,141012634861568,275280593408,24.08505,22.87726,21.14877,20.54247,20.10617,0.8002912,0.1873159,0.06099768,0.05436642,0.1220342,24.68086,22.26506,20.95761,20.3946,20.13675,2.595872,0.287207,0.1448676,0.132678,0.3305608,1.033814,2.512815,24.47821,22.69812,20.97146,20.33629,19.95498,1.231071,0.1883668,0.0597524,0.04831669,0.1258146,24.07745,21.5101,20.97145,20.23987,19.98812,1.380026,0.1784663,0.06725506,0.04811421,0.1340621,7.167309,0.7146267,4.855217,0,1,1,0.7223467,0,1.825278,1.563376,1.453139,1.359861,1.490247,257,551005747,1688097,2,1,24577,24577,24705,24577,24577,147.050029790768,67.0653814522309,-0.326998733904919,0.211949743738139,0.920950125768989,0.4263905,0.3322406,0.2298425,0.1707976,0.127042,15936287479541,1237663786890362880,0,1.89305425270554
1237664337176560563,2,4392,301,2,148,947,1,0,3,1,0,0,281543964623104,9007199388958721,9007199263129857,49539871047417856,9007199397347585,9007199397347585,23.70603,24.22938,22.58924,23.0312,22.0897,0.5825138,0.377851,0.1783087,0.3798445,0.4810373,23.07061,27.82609,22.74979,24.18192,21.46722,1.000658,0.9871492,0.5286761,2.017447,0.9615387,0.7244492,1.076486,23.98716,24.24215,22.41589,22.63728,21.68064,0.8026003,0.4575263,0.1843324,0.3407289,0.475155,23.75827,24.28428,22.4159,22.37272,20.82731,1.441932,0.4715674,0.279599,0.3437274,0.4268634,-127.821,-1000,3.884026,1,0,0,0,0,1.445318,1.306214,1.299525,1.17753,1.065876,257,407070873,2125977,1,1,1,24577,24577,24577,24577,169.240320576943,35.6421556432874,-0.798384547161845,0.151717785885446,0.582721055307935,0.07282863,0.05674757,0.03925771,0.02917268,0.02169912,15469960311857,1237664337176559616,0,0
1237664337712055208,2,4392,301,3,127,936,1,0,3,0,0,0,281543964623104,9007199397380353,8421633,9007199397380353,4503874782134528,275280609312,22.85851,23.48154,23.21261,22.26877,20.78939,0.2965553,0.2339852,0.2699068,0.1808792,0.2007328,21.96774,23.54278,24.63525,22.06363,22.44329,0.560649,1.043215,3.073983,0.6099476,3.181943,0.2376872,0.3023675,22.68238,23.22647,22.96583,21.95219,20.65602,0.3171226,0.2343496,0.2874008,0.1842952,0.2368914,22.38449,23.2036,22.95698,21.95304,20.74926,0.3032083,0.3376206,0.3623307,0.1963165,0.2594534,27.91513,-1000,3.157901,1,0,1,0.9218907,1,1.408271,1.394305,1.17177,1.087168,1.111491,257,406088926,2238182,2,1,16385,24577,24577,24577,24577,165.357316156249,35.4649039515957,-0.788017959677176,0.205890309666808,0.580204167178698,0.08640051,0.06732269,0.04657353,0.03460912,0.02574283,15466188890926,1237664337712054272,0,3.73598225374112
1237664338247549853,2,4392,301,4,106,925,1,0,3,0,0,0,281543964754688,9007199388976385,9007199397478657,142639361,4503874916319744,9007199388958721,23.30317,24.27367,22.92121,22.1874,21.98197,0.461611,0.446119,0.2672873,0.1890893,0.5429344,22.42666,22.94492,22.2447,22.10618,23.67374,0.8774806,0.7082863,0.6981845,0.8214661,2.125879,1.865774,2.755269,22.66854,23.50759,22.08267,21.25322,21.35915,0.5760413,0.495751,0.266063,0.1849243,0.8166612,22.71398,21.77909,22.24835,21.25308,22.06486,0.4589838,0.4130931,0.3234942,0.1849247,0.5865523,17.53007,10.30631,4.996513,0,0,1,1,1,1.463855,1.322065,1.473947,1.243642,1.157925,257,404315877,2126915,1,1,1,24577,24577,24577,24577,161.472463523266,35.153738372621,-0.775234181678906,0.25980408635841,0.575772351079928,0.06949373,0.05414904,0.03746006,0.02783684,0.02070549,16394285939694,1237664338247548928,0,2.96058028590215
