SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
8639147481031266304,v5_13_0,v5_13_0,7673,57329,427,10.4285605449896,25.3952471213605,0.7675205,3.796212E-05,GALAXY,4.813092E+08,1.081049E+09,3.150416E+07,1.380919E+09,3.150416E+07,0.9127209,1.012471,0.9127209,1.092272,0.75312,4.679489E+09,1.472513E+10,3.150416E+07,1.472513E+10,3.150416E+07,0.07481623,1.956777,0.02826597,1.956777,0.02826597,6.800314E+09,4.559953E+10,2.48929E+09,9.733181E+10,2.48929E+09,0.37,3,6.52671E+09,7.67648E+09,2.42753E+09,8.22637E+09,2.2797E+08,0.3009175,0.9991714,0.2277671,1.497924,0.2277671,1.332535E+10,1.482505E+10,6.52671E+09,1.492503E+10,2.7796E+08,0.03491601,1.983377,0.008315858,1.996677,0.008315858,1.04088E+11,1.552674E+11,4.153539E+10,1.808571E+11,7.415791E+09,0,4
1163163227887003648,26,,1033,52822,395,331.0886,0.092994714,0.00273313,3.818307E-07,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5950429211055640576,v5_13_0,v5_13_0,5285,55946,175,130.625903616047,7.19786465516006,0.5593725,0.000254503,GALAXY,8.427864E+09,9.227518E+09,4.479576E+09,1.172643E+10,3.480009E+09,0.2610173,1.005821,0.2277671,1.125522,0.04821608,9.977192E+09,1.177641E+10,4.179706E+09,1.367559E+10,3.280096E+09,0.394018,1.231923,0.2410672,1.451374,0.1213665,1.165187E+11,1.311619E+11,5.143794E+10,1.523132E+11,4.818391E+10,0.3833333,3,4.12719E+09,6.52671E+09,1.82765E+09,7.52651E+09,2.2797E+08,0.5469689,0.9991714,0.4804685,1.497924,0.2543672,8.87624E+09,1.317538E+10,5.72687E+09,1.497502E+10,2.7796E+08,0.02161593,1.903576,0.008315858,1.983377,0.008315858,3.690779E+10,5.639122E+10,1.892309E+10,6.388485E+10,9.383926E+08,0.6266667,3
1764402305228105728,26,,1567,53172,426,254.13454,18.720994,-6.450236E-06,1.45894E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10575777522229989376,v5_13_0,v5_13_0,9393,58100,726,15.1315144979267,1.48679065481496,0.8684947,3.955789E-05,GALAXY,8.028038E+09,8.177973E+09,3.380052E+09,1.127663E+10,3.313742E+08,0.4804685,0.75977,0.4804685,1.497924,0.2676673,1.472513E+10,1.497503E+10,9.977192E+09,1.497503E+10,6.812225E+08,0.04821608,0.9991714,0.008315858,1.983377,0.008315858,8.636899E+10,1.162482E+11,3.580421E+10,1.392322E+11,8.223415E+09,0.1,3,8.17638E+09,1.087584E+10,6.7788E+08,1.247552E+10,3.7794E+08,0.1878669,1.005821,0.008315858,1.497924,0.008315858,8.97622E+09,1.352531E+10,6.7788E+08,1.352531E+10,3.7794E+08,0.0149659,1.251873,0.008315858,1.996677,0.008315858,7.811726E+10,9.867239E+10,1.645188E+10,1.346439E+11,9.600169E+09,0.13,2
1214878479049320448,26,,1079,52621,118,22.158115,-0.480919,1.635262E-05,8.452823E-06,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6447070103515451392,v5_13_0,v5_13_0,5726,56626,608,140.80999,53.699377,0.5735868,0.0001492292,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3279849583781373952,26,,2913,54526,375,133.30532,4.133649,-7.958804E-05,1.848403E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1659738689858725888,26,,1474,52933,590,330.60071,0.367929,0.5803345,0.0001613929,GALAXY,8.877669E+09,9.877236E+09,6.778579E+09,1.002717E+10,4.329641E+09,1.591025,1.657525,1.384874,1.810476,0.9991714,1.497503E+10,1.497503E+10,1.197633E+10,1.497503E+10,7.128428E+09,1.996677,1.996677,1.511224,1.996677,1.185372,6.764456E+11,7.411784E+11,4.860551E+11,7.640252E+11,3.07088E+11,0.3133333,3,8.27636E+09,8.27636E+09,5.17698E+09,8.27636E+09,2.5775E+09,1.996677,1.996677,1.863676,1.996677,1.251873,1.482505E+10,1.482505E+10,1.032595E+10,1.487504E+10,5.77686E+09,1.996677,1.996677,1.537824,1.996677,1.019122,6.713097E+11,6.713097E+11,4.078684E+11,6.713097E+11,2.498037E+11,0.2066667,2
8303653492209504256,v5_13_0,v5_13_0,7375,56981,515,123.997167677861,56.2449695724151,0.5690929,0.0002991194,GALAXY,4.313308E+08,9.477409E+09,4.313308E+08,1.197633E+10,4.313308E+08,1.910226,1.996677,0.008315858,1.996677,0.008315858,4.813092E+08,1.08768E+10,4.813092E+08,1.372557E+10,4.313308E+08,1.996677,1.996677,0.008315858,1.996677,0.008315858,9.564272E+09,6.931653E+10,9.564272E+09,9.492464E+10,9.564272E+09,0.21,2,4.12719E+09,5.5769E+09,1.77766E+09,6.37674E+09,7.8E+07,0.6400694,0.75312,0.5004186,1.251873,0.4605184,8.87624E+09,1.132575E+10,6.42673E+09,1.237554E+10,7.8E+07,0.03491601,0.7996703,0.008315858,1.105572,0.008315858,3.421719E+10,5.089325E+10,1.476177E+10,7.312802E+10,2.254714E+09,0.48,3
851313133132736512,26,,756,52237,483,118.64467,34.527575,0.00307778,5.707834,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5775011750194991104,v5_13_0,v5_13_0,5129,55864,986,24.9181591545086,18.1442409765087,0.3351949,5.489499E-05,GALAXY,1.480876E+09,3.779879E+09,7.312008E+08,5.179273E+09,3.813525E+08,1.092272,1.278473,0.75977,1.664175,0.5004186,3.380052E+09,1.117667E+10,1.930681E+09,1.422535E+10,5.312875E+08,0.573569,1.132172,0.2011669,1.976727,0.03491601,2.49471E+10,5.046433E+10,1.644136E+10,6.407352E+10,9.636768E+09,0.6633334,6,2.72747E+09,3.77726E+09,1.52771E+09,3.77726E+09,7.8E+07,0.7863702,0.7863702,0.5868691,1.331673,0.5004186,8.62629E+09,1.082585E+10,5.62689E+09,1.122577E+10,4.67708E+09,0.06151615,0.4006681,0.02826597,1.338323,0.02161593,3.121813E+10,4.18284E+10,1.883949E+10,4.536515E+10,2.924103E+09,0.6633334,3
6749951188287115264,v5_13_0,v5_13_0,5995,56093,659,201.691152998069,23.2320272401188,0.7297388,0.0002712224,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8160523460663332864,v5_13_0,v5_13_0,7248,56630,3,25.9277140831696,18.5181922194192,0.4654445,3.753994E-05,GALAXY,5.479142E+09,6.128861E+09,2.080616E+09,7.528254E+09,8.14825E+07,0.5935192,0.9991714,0.4804685,1.497924,0.2543672,1.172643E+10,1.352565E+10,5.878969E+09,1.487507E+10,1.814392E+08,0.03491601,1.963427,0.0149659,1.963427,0.0149659,2.50639E+10,3.324605E+10,2.972087E+09,4.306464E+10,1.335656E+09,0.07666667,3,2.801E+07,1.42773E+09,2.801E+07,1.47772E+09,2.801E+07,0.7730702,1.125522,0.6267693,1.497924,0.5004186,7.8E+07,1.042593E+10,7.8E+07,1.437514E+10,2.801E+07,0.6001692,1.571075,0.1080664,1.923527,0.08146627,1.268318E+09,1.214675E+10,4.912866E+08,2.224816E+10,4.912866E+08,0.2,3
7506450103043117056,v5_13_0,v5_13_0,6667,56412,274,188.0719,46.950608,0.003801211,2.748416E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9557895551493885952,v5_13_0,v5_13_0,8489,57483,477,221.865514687674,46.2219793859359,0.8217849,0.0003364278,GALAXY,1.530854E+09,8.527821E+09,4.313308E+08,1.347568E+10,2.813958E+08,0.6267693,0.9991714,0.2610173,1.497924,0.008315858,3.280096E+09,1.257607E+10,1.880702E+09,1.482509E+10,6.812225E+08,0.5004186,1.990027,0.1014164,1.996677,0.008315858,4.285614E+10,1.383078E+11,1.899322E+10,1.826247E+11,1.217524E+10,0.28,4,4.52711E+09,7.5765E+09,2.27756E+09,9.77606E+09,5.2791E+08,0.75312,1.092272,0.2277671,1.251873,0.1280165,8.67628E+09,1.497502E+10,6.47672E+09,1.497502E+10,1.37774E+09,0.07481623,1.112222,0.008315858,1.990027,0.008315858,6.261422E+10,1.214394E+11,3.673113E+10,1.802646E+11,1.084804E+10,0.6133333,3
9588173090430668800,v5_13_0,v5_13_0,8516,58220,34,233.855639865022,42.0062038358799,-0.0003320053,0.0001188672,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2027748275850864640,26,,1801,54156,9,204.65284,6.1624085,0.1471736,1.241891E-05,GALAXY,2.930247E+09,4.929381E+09,1.580833E+09,6.378753E+09,1.230984E+09,1.205323,1.418124,0.9592712,1.664175,0.75312,6.028904E+09,9.377452E+09,2.030637E+09,1.107672E+10,1.530854E+09,0.8063203,1.557775,0.5935192,1.890276,0.5403188,2.444114E+10,3.805582E+10,1.6013E+10,4.972554E+10,1.277141E+10,0.18,4,8.32635E+09,9.92603E+09,3.72727E+09,1.047592E+10,3.67728E+09,0.5004186,1.012471,0.5004186,1.497924,0.4538684,8.87624E+09,9.97602E+09,4.72707E+09,1.037594E+10,3.82725E+09,0.5004186,1.132172,0.4937686,1.298423,0.4605184,6.483627E+10,7.690593E+10,3.466211E+10,7.8247E+10,2.72862E+10,0.03666667,2
2032353575589406720,26,,1805,53875,379,207.37508,7.7599183,0.1204561,1.793154E-05,GALAXY,1.012713E+10,1.297589E+10,6.978492E+09,1.497503E+10,6.278796E+09,0.8063203,0.939321,0.5270188,1.045722,0.2743174,1.032704E+10,1.332574E+10,8.777713E+09,1.497503E+10,5.779013E+09,1.145472,1.378224,0.7132198,1.610975,0.2876174,4.036978E+10,4.865376E+10,2.762519E+10,5.534466E+10,2.252736E+10,0.06666667,3,7.87644E+09,1.097582E+10,4.87704E+09,1.247552E+10,4.27716E+09,0.9991714,1.092272,0.4804685,1.125522,0.2543672,1.012599E+10,1.192563E+10,6.92663E+09,1.25755E+10,4.37714E+09,0.6201193,0.8329205,0.2942674,1.085622,0.2344171,2.155897E+10,3.055658E+10,1.722679E+10,3.588849E+10,1.256136E+10,0.1166667,4
2040218655798618112,26,,1812,53795,320,216.8634,7.8528817,0.0001073142,1.416274E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7570652511201415168,v5_13_0,v5_13_0,6724,56416,369,216.636567612574,49.375752245704,0.5250633,0.0001809005,GALAXY,4.129727E+09,5.479142E+09,2.130594E+09,9.727301E+09,6.812225E+08,0.6400694,0.8861208,0.4605184,1.996677,0.2743174,4.279663E+09,6.528688E+09,2.130594E+09,1.237615E+10,6.812225E+08,0.6799696,1.178722,0.5336688,1.996677,0.2011669,4.51626E+10,5.690641E+10,1.515064E+10,8.430862E+10,1.254091E+10,0.1866667,3,2.801E+07,8.2785E+08,2.801E+07,1.37774E+09,2.801E+07,0.9991714,1.092272,0.9925213,1.092272,0.9526212,2.801E+07,1.302541E+10,2.801E+07,1.427516E+10,2.801E+07,0.9991714,1.863676,0.1546167,1.950127,0.1546167,7.246261E+08,4.185225E+09,7.246261E+08,8.799358E+09,7.246261E+08,0.61,2
10805440213125713920,v5_13_0,v5_13_0,9597,58137,650,137.590267330793,24.9101133016767,0.7281725,7.759821E-05,GALAXY,4.479576E+09,7.728167E+09,7.312008E+08,9.477409E+09,4.313308E+08,0.6866196,1.125522,0.6400694,1.497924,0.3807179,8.327907E+09,1.257607E+10,2.980226E+09,1.497503E+10,9.810925E+08,0.4139681,1.996677,0.2011669,1.996677,0.04821608,7.511825E+10,1.131453E+11,2.143296E+10,1.6012E+11,1.47223E+10,0,3,6.97662E+09,8.17638E+09,1.52771E+09,1.127576E+10,3.2795E+08,0.75312,1.125522,0.5004186,1.497924,0.2543672,1.472507E+10,1.497502E+10,1.97762E+09,1.497502E+10,4.7792E+08,0.5004186,0.9991714,0.3075675,1.996677,0.0149659,1.145613E+11,1.411284E+11,2.600435E+10,1.52936E+11,5.341057E+09,0.24,4
5987679291235913728,v5_13_0,v5_13_0,5318,55983,522,144.86348,13.065892,-0.002327073,0.0001590736,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6125116870318379008,v5_13_0,v5_13_0,5440,55983,805,206.753415526453,12.0229956789604,0.5422653,0.0001390326,GALAXY,1.252609E+10,1.397546E+10,1.107672E+10,1.447524E+10,6.978492E+09,1.012471,1.112222,0.75977,1.996677,0.5004186,1.277598E+10,1.45752E+10,1.092678E+10,1.497503E+10,1.980659E+09,1.544474,1.717375,0.9991714,1.743976,0.5004186,2.42537E+11,2.875582E+11,1.690025E+11,2.875582E+11,5.044681E+10,0,3,1.292543E+10,1.497502E+10,4.52711E+09,1.497502E+10,7.7786E+08,0.1878669,0.6400694,0.04821608,0.75312,0.008315858,1.277546E+10,1.497502E+10,7.22657E+09,1.497502E+10,7.7786E+08,0.4804685,0.6134692,0.0149659,0.9792213,0.008315858,1.266381E+11,1.483171E+11,4.425796E+10,1.483171E+11,1.390738E+10,0.5333334,2
8263240938438283264,v5_13_0,v5_13_0,7339,56749,951,215.215954984692,54.0180709250286,0.4818366,0.0001394237,GALAXY,3.150416E+07,1.380919E+09,3.150416E+07,1.430898E+09,3.150416E+07,0.7730702,0.8728207,0.6799696,0.9991714,0.6799696,3.150416E+07,1.167646E+10,3.150416E+07,1.402544E+10,3.150416E+07,0.6068192,1.690775,0.2876174,1.876976,0.05486612,3.759024E+08,8.09842E+09,3.759024E+08,1.700902E+10,3.759024E+08,0.07333333,3,2.72747E+09,5.22697E+09,1.2799E+08,7.47652E+09,7.8E+07,0.5469689,1.497924,0.5004186,1.544474,0.4605184,5.97682E+09,1.402521E+10,2.7796E+08,1.497502E+10,1.7798E+08,0.008315858,1.990027,0.008315858,1.990027,0.008315858,1.029521E+10,1.86894E+10,1.376392E+09,2.550968E+10,3.271187E+08,0.003333333,2
9477882453085671424,v5_13_0,v5_13_0,8418,58199,207,239.15664,56.053842,1.045537,0.0006055621,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9973494728443056128,v5_13_0,v5_13_0,8858,57450,994,130.212901875976,37.7953679543389,0.2009615,7.48388E-05,GALAXY,7.628211E+09,8.177973E+09,1.930681E+09,1.127663E+10,1.814392E+08,0.4605184,0.9991714,0.4605184,1.497924,0.2543672,1.392548E+10,1.497503E+10,5.729034E+09,1.497503E+10,5.812659E+08,0.008315858,1.211973,0.008315858,1.970077,0.008315858,1.411344E+09,2.368619E+09,1.349775E+08,3.006802E+09,7.696088E+07,0,2,3.7794E+08,4.47712E+09,1.7798E+08,7.72647E+09,2.801E+07,0.74647,1.125522,0.6799696,1.497924,0.5004186,6.7788E+08,1.317538E+10,5.779E+08,1.497502E+10,4.7792E+08,0.5270188,1.684125,0.1878669,1.996677,0.05486612,1.450203E+08,1.989746E+09,6.815671E+07,3.834471E+09,1.691435E+07,0,2
7981597734972182528,v5_13_0,v5_13_0,7089,56661,339,157.090076330783,58.6451000411307,0.6440607,0.0002103764,GALAXY,3.313742E+08,2.480442E+09,2.813958E+08,4.629511E+09,2.314175E+08,1.198673,1.697425,1.059022,1.830426,0.2543672,4.813092E+08,8.427864E+09,4.313308E+08,1.107672E+10,3.813525E+08,1.411474,1.996677,0.3541178,1.996677,0.07481623,1.41453E+10,5.368806E+10,1.019102E+10,9.323083E+10,1.019102E+10,0.3533333,4,1.7798E+08,1.37774E+09,2.801E+07,1.42773E+09,2.801E+07,1.318373,1.451374,0.8728207,1.504574,0.75312,2.67748E+09,1.432515E+10,2.801E+07,1.477506E+10,2.801E+07,1.398174,1.983377,0.1479666,1.983377,0.02161593,3.937933E+09,2.095233E+10,1.507306E+09,6.2273E+10,1.507306E+09,0.6633334,4
7099953784370253824,v5_13_0,v5_13_0,6306,56535,105,351.771533695474,23.1814066162943,0.4534492,0.0001184984,GALAXY,4.929381E+09,8.477842E+09,2.730334E+09,1.197633E+10,9.311142E+08,0.9991714,1.125522,0.5004186,1.504574,0.2543672,4.679489E+09,1.112669E+10,3.729901E+09,1.462518E+10,9.311142E+08,1.318373,1.817126,0.6467195,1.930177,0.1612667,7.623053E+10,1.323167E+11,5.261531E+10,1.82499E+11,2.162033E+10,0.5533333,3,6.22677E+09,1.052591E+10,5.47692E+09,1.052591E+10,3.17738E+09,0.4139681,0.5004186,0.1945169,0.6666695,0.1280165,8.62629E+09,1.222557E+10,8.27636E+09,1.482505E+10,6.17678E+09,0.09476634,0.6201193,0.008315858,0.8462206,0.008315858,6.180834E+10,9.455378E+10,4.933388E+10,1.039096E+11,3.374081E+10,0.6633334,3
2336299818877478912,26,,2075,53737,209,116.26722,26.973032,-7.406672E-06,1.390929E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8661813089141018624,v5_13_0,v5_13_0,7693,57361,964,8.30463652213615,28.3258348298124,0.3822402,2.861745E-05,GALAXY,5.779013E+09,7.928081E+09,1.081049E+09,8.177973E+09,3.313742E+08,0.4006681,1.045722,0.4006681,1.497924,0.2676673,1.182639E+10,1.497503E+10,1.980659E+09,1.497503E+10,1.230984E+09,0.05486612,1.398174,0.02161593,1.990027,0.008315858,2.537006E+10,4.221782E+10,1.039427E+10,4.845774E+10,2.906381E+09,0.1166667,4,9.0762E+09,9.92603E+09,3.17738E+09,1.097582E+10,4.2793E+08,0.09476634,1.092272,0.008315858,1.251873,0.008315858,9.97602E+09,1.382525E+10,7.2787E+08,1.382525E+10,4.7792E+08,0.008315858,1.763926,0.008315858,1.797176,0.008315858,3.641274E+10,4.027014E+10,1.519701E+10,4.155594E+10,4.267699E+09,0.006666667,2
10509169101309759488,v5_13_0,v5_13_0,9334,57712,70,22.207606,-4.2144172,0.4721498,0.006239266,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5344757453526683648,v5_13_0,v5_13_0,4747,55652,402,179.708766007501,2.8359517971585,0.002406931,0.0001005079,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1217240503393740800,26,,1081,52531,519,18.704217,0.27875419,0.2044323,1.130102E-05,GALAXY,6.878536E+09,8.827691E+09,3.529988E+09,1.002717E+10,3.313742E+08,0.4405683,0.7930202,0.2543672,1.251873,0.1679167,1.052695E+10,1.38755E+10,6.078882E+09,1.497503E+10,6.812225E+08,0.1612667,1.039072,0.008315858,1.983377,0.008315858,1.901029E+10,3.012975E+10,9.975738E+09,3.638444E+10,1.983632E+09,0,4,3.2795E+08,1.52771E+09,2.801E+07,1.67768E+09,2.801E+07,0.9991714,1.012471,0.9127209,1.497924,0.4538684,9.2783E+08,1.467508E+10,2.801E+07,1.482505E+10,2.801E+07,0.9991714,1.883626,0.02826597,1.970077,0.02826597,2.088719E+09,5.388239E+09,2.556518E+08,9.420986E+09,2.556518E+08,0,3
5095861554542563328,v5_13_0,v5_13_0,4526,55559,140,121.75446,43.82839,0.00380673,2.674258E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7934341823228825600,v5_13_0,v5_13_0,7047,56572,455,20.5259282242237,-5.52982104297309,-0.00069394,2.629994E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
