specObjID,sigma_balmer,sigma_balmer_err,sigma_forbidden,sigma_forbidden_err,v_off_balmer,v_off_balmer_err,v_off_forbidden,v_off_forbidden_err,oii_3726_cont,oii_3726_cont_err,oii_3726_reqw,oii_3726_reqw_err,oii_3726_eqw,oii_3726_eqw_err,oii_3726_flux,oii_3726_flux_err,oii_3726_inst_res,oii_3726_chisq,oii_3729_cont,oii_3729_cont_err,oii_3729_reqw,oii_3729_reqw_err,oii_3729_eqw,oii_3729_eqw_err,oii_3729_flux,oii_3729_flux_err,oii_3729_inst_res,oii_3729_chisq,neiii_3869_cont,neiii_3869_cont_err,neiii_3869_reqw,neiii_3869_reqw_err,neiii_3869_eqw,neiii_3869_eqw_err,neiii_3869_flux,neiii_3869_flux_err,neiii_3869_inst_res,neiii_3869_chisq,h_delta_cont,h_delta_cont_err,h_delta_reqw,h_delta_reqw_err,h_delta_eqw,h_delta_eqw_err,h_delta_flux,h_delta_flux_err,h_delta_inst_res,h_delta_chisq,h_gamma_cont,h_gamma_cont_err,h_gamma_reqw,h_gamma_reqw_err,h_gamma_eqw,h_gamma_eqw_err,h_gamma_flux,h_gamma_flux_err,h_gamma_inst_res,h_gamma_chisq,oiii_4363_cont,oiii_4363_cont_err,oiii_4363_reqw,oiii_4363_reqw_err,oiii_4363_eqw,oiii_4363_eqw_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4363_inst_res,oiii_4363_chisq,h_beta_cont,h_beta_cont_err,h_beta_reqw,h_beta_reqw_err,h_beta_eqw,h_beta_eqw_err,h_beta_flux,h_beta_flux_err,h_beta_inst_res,h_beta_chisq,oiii_4959_cont,oiii_4959_cont_err,oiii_4959_reqw,oiii_4959_reqw_err,oiii_4959_eqw,oiii_4959_eqw_err,oiii_4959_flux,oiii_4959_flux_err,oiii_4959_inst_res,oiii_4959_chisq,oiii_5007_cont,oiii_5007_cont_err,oiii_5007_reqw,oiii_5007_reqw_err,oiii_5007_eqw,oiii_5007_eqw_err,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_inst_res,oiii_5007_chisq,hei_5876_cont,hei_5876_cont_err,hei_5876_reqw,hei_5876_reqw_err,hei_5876_eqw,hei_5876_eqw_err,hei_5876_flux,hei_5876_flux_err,hei_5876_inst_res,hei_5876_chisq,oi_6300_cont,oi_6300_cont_err,oi_6300_reqw,oi_6300_reqw_err,oi_6300_eqw,oi_6300_eqw_err,oi_6300_flux,oi_6300_flux_err,oi_6300_inst_res,oi_6300_chisq,nii_6548_cont,nii_6548_cont_err,nii_6548_reqw,nii_6548_reqw_err,nii_6548_eqw,nii_6548_eqw_err,nii_6548_flux,nii_6548_flux_err,nii_6548_inst_res,nii_6548_chisq,h_alpha_cont,h_alpha_cont_err,h_alpha_reqw,h_alpha_reqw_err,h_alpha_eqw,h_alpha_eqw_err,h_alpha_flux,h_alpha_flux_err,h_alpha_inst_res,h_alpha_chisq,nii_6584_cont,nii_6584_cont_err,nii_6584_reqw,nii_6584_reqw_err,nii_6584_eqw,nii_6584_eqw_err,nii_6584_flux,nii_6584_flux_err,nii_6584_inst_res,nii_6584_chisq,sii_6717_cont,sii_6717_cont_err,sii_6717_reqw,sii_6717_reqw_err,sii_6717_eqw,sii_6717_eqw_err,sii_6717_flux,sii_6717_flux_err,sii_6717_inst_res,sii_6717_chisq,sii_6731_cont,sii_6731_cont_err,sii_6731_reqw,sii_6731_reqw_err,sii_6731_eqw,sii_6731_eqw_err,sii_6731_flux,sii_6731_flux_err,sii_6731_inst_res,sii_6731_chisq,ariii7135_cont,ariii7135_cont_err,ariii7135_reqw,ariii7135_reqw_err,ariii7135_eqw,ariii7135_eqw_err,ariii7135_flux,ariii7135_flux_err,ariii7135_inst_res,ariii7135_chisq,oii_sigma,oii_flux,oii_flux_err,oii_voff,oii_chi2,oiii_sigma,oiii_flux,oiii_flux_err,oiii_voff,oiii_chi2,spectofiber
444888547913132032,193.1204,42.99674,198.4706,18.01718,-8.228719,40.20723,23.01388,19.53118,6.176834,1.775398,-5.871455,0.8864121,-6.865201,0.8864121,19.67968,6.423829,64.81578,0.3879561,6.152601,1.790792,-5.871455,0.8864121,-6.865201,0.8864121,21.11744,6.387686,64.77135,0.4096214,6.66435,1.114217,-0.4622695,0.7687619,-0.265815,0.7687619,3.325365,3.597913,62.48695,0.8280129,10.9898,1.153631,1.560869,0.4096714,1.064097,0.4096714,-0.04610204,3.189632,59.31904,1.844043,12.49165,1.029946,-0.1329216,0.3922958,0.06483962,0.3922958,-1.808432,3.207035,56.76954,0.7770503,12.94464,1.012069,-1.833931,0.4367879,-0.565609,0.4367879,5.297831,3.48929,56.55917,0.7941746,16.65605,0.916356,1.847066,0.2695017,0.1109966,0.2695017,0.2295308,3.352552,53.37697,0.8121576,16.87549,1.045823,-1.165164,0.2956515,-0.7398558,0.2956515,10.23453,3.812471,53.03229,0.8506362,16.61446,1.048108,-0.02491876,0.2866642,-0.7776687,0.2866642,15.67591,3.830413,52.89234,0.8860966,18.88334,0.669588,0.04158967,0.1675313,-0.06289681,0.1675313,3.546674,2.716031,58.49872,0.7866441,18.30057,0.8191994,-0.429309,0.188615,-0.3725045,0.188615,4.332443,2.919512,54.09042,1.413558,18.68529,1.371982,-0.7433131,0.2022696,-0.3409171,0.2022696,14.37674,1.263775,52.07093,0.9376025,18.68455,1.347844,0.2484241,0.1834146,-1.21556,0.1834146,20.93064,3.778388,51.97307,1.705298,18.65253,1.340326,-2.440495,0.2128645,-2.30317,0.2128645,43.36358,3.811834,51.82307,1.975926,18.50708,0.8781262,-0.3261503,0.204245,-0.4556822,0.204245,8.07668,3.440742,50.95451,0.702013,18.51219,0.9573783,-1.441061,0.2444382,-1.506067,0.2444382,13.63631,3.621203,50.87117,2.29531,17.21521,0.8367346,0.6500623,0.1776691,0.4608482,0.1776691,-9.130822,4.055088,49.07464,1.713197,237.9478,42.92297,258.9315,99.32127,0.4290509,161.2535,14.84073,3.991678,7.33217,0.9400804,0.7274972
445908895257356288,1,0,188.1981,80.50106,6.37114,24.60336,-163.4935,69.61427,25.75589,2.459438,0,-1,0,-1,0,-0.7431227,0,0,25.75589,2.411799,0,-1,0,-1,0,-0.7431227,0,0,5.188982,1.632401,-1.318543,1.279402,-0.5383609,1.279402,1.218366,4.399652,79.30931,1.263979,8.606978,1.211293,0.100018,0.6200199,-0.7163126,0.6200199,3.138058,2.286118,75.13725,2.057762,9.625104,0.9514878,-0.2310836,0.5039783,-0.2802437,0.5039783,0.8243713,1.882052,71.18896,0.8576692,9.973889,0.9929098,-0.3297167,0.5496078,0.3091494,0.5496078,-6.99966,3.601967,70.82762,0.6732833,12.30826,0.6949685,1.847448,0.3176652,-0.04136555,0.3176652,2.572166,1.571338,63.85941,0.9225819,12.50928,0.7030707,-0.3222917,0.3115617,-0.1975354,0.3115617,-0.9561374,2.859777,62.68063,0.6969677,12.26104,0.7333687,0.8655539,0.3135277,-0.1852142,0.3135277,1.036711,2.90677,62.11805,1.296976,13.45494,0.8044472,-0.1655204,0.2893113,-0.03289787,0.2893113,2.419843,1.901718,62.10785,2.032706,12.96206,0.4787219,-0.1192094,0.2274102,-0.1471032,0.2274102,0.8998812,2.510926,62.48793,1.017665,13.05228,0.5086573,-0.3541199,0.2154666,-0.1084953,0.2154666,1.687085,0.8440955,59.64955,1.776144,13.04695,0.5461097,1.638598,0.2020999,-0.08108441,0.2020999,3.049872,1.175357,59.50043,1.192895,13.00669,0.534961,-0.7320973,0.2220132,-0.7030581,0.2220132,5.088638,2.545984,59.26926,0.5899585,12.82058,0.4564339,0.3348362,0.2443416,0.04641967,0.2443416,-3.519548,3.068561,57.85458,0.687878,12.79009,0.4549972,-0.009876969,0.2222965,-0.1463738,0.2222965,3.982614,2.705457,57.71058,0.6628034,12.07615,0.5073801,0.3652081,0.1790942,0.1677488,0.1790942,-3.365886,2.928613,53.87816,0.6536345,1.186561,0,1.050934,7.559748,0,1,2.669708,1.639716,42.2449,1.416582,0.7431227
445925662809679872,500,0,257.1803,54.80966,300,0,-180.219,51.14771,14.1212,1.680117,3.069283,0.5855089,0.3746638,0.5855089,-8.232103,12.08216,80.43589,0.424639,14.12488,1.648514,3.069283,0.5855089,0.3746638,0.5855089,-2.269747,11.92716,80.38817,0.5334891,12.91781,1.427072,0.2949031,0.5353571,-0.6651277,0.5353571,4.650401,5.411178,77.83154,0.8734473,25.2994,1.56358,0.2282915,0.2660689,-0.01301173,0.2660689,4.462276,7.56206,73.85435,0.9985499,30.22678,1.211677,-0.4373142,0.2160794,-0.06621695,0.2160794,1.750935,7.433359,70.08974,0.8007038,31.20371,1.318324,-0.8815423,0.2523114,0.4155979,0.2523114,-11.0877,5.741718,69.74493,0.7452187,39.82128,1.177205,1.69974,0.1584274,-0.1048518,0.1584274,6.429081,7.573788,63.08549,0.7683883,39.68272,1.446205,-0.6953754,0.1912916,-0.04302824,0.1912916,-0.3572468,5.968126,61.95714,1.03175,38.5935,1.376049,0.5428057,0.1681591,-0.4138227,0.1681591,12.08068,5.879329,61.41856,0.7023608,44.23233,1.356542,0.3842083,0.1352817,0.2899143,0.1352817,-49.79132,7.462754,64.06489,2.11919,42.23045,0.684908,-0.1404765,0.1318156,-0.08583824,0.1318156,1.786947,5.502985,58.96467,0.3987628,43.31122,0.9767794,-0.4618483,0.1399519,-0.2717142,0.1399519,-4.179138,2.570938,56.29623,1.042638,43.25836,0.9055043,1.038193,0.1319986,-0.5138609,0.1319986,36.47229,10.80029,56.15847,0.6488484,43.05447,0.9019436,0.05218031,0.1367446,0.03641906,0.1367446,-12.60524,7.754533,55.9455,0.5745497,42.16035,0.9077406,0.09971375,0.1353788,-0.1639187,0.1353788,13.9376,6.842888,54.65788,0.4311765,42.11233,0.9219319,0.3751998,0.1385545,0.2859285,0.1385545,-20.32811,6.928955,54.52847,0.5246839,39.59597,0.8578656,0.4322931,0.1596225,0.3549343,0.1596225,-33.82022,9.782477,51.23566,0.7196196,1,-5.653227,5.065185,-12.18623,0.09726092,175.0307,10.59136,5.934531,-195.5057,0.4496074,0.7380944
445939956460840960,127.4604,27.43065,240.0321,28.13113,7.374701,24.98973,-1.709661,33.98422,2.921743,0.9431154,-5.646398,1.431904,-7.996265,1.431904,15.90485,6.660363,70.15549,0.8138819,2.926671,0.9272924,-5.646398,1.431904,-7.996265,1.431904,8.719319,6.497455,70.1058,0.9884511,2.794824,1.109473,-0.5687632,1.287924,0.5317323,1.287924,-2.219297,2.730835,67.5161,2.26628,4.741522,0.8137538,0.9396705,0.708772,-1.003085,0.708772,2.156722,2.031057,63.79673,0.704213,5.44033,0.9914517,-0.9038119,0.735063,-1.266176,0.735063,9.53893,3.010087,60.63817,2.154975,5.830441,0.984282,-0.3699702,0.7364852,0.9125675,0.7364852,-4.316975,2.907098,60.36802,1.16952,7.351759,0.7009392,1.681543,0.3875092,-0.8430862,0.3875092,4.613791,1.836383,68.93859,1.009376,7.395478,0.7287056,-1.454096,0.5070257,-0.3664037,0.5070257,70.59404,271.8519,0,0.06188833,7.422883,0.597753,-0.770738,0.4979439,-1.988918,0.4979439,11.9269,4.166098,66.47215,0.8442137,8.735973,0.5806775,0.788251,0.3480704,0.6362349,0.3480704,-0.2187259,2.294022,54.10606,0.948572,8.667836,0.8377269,-0.5698633,0.4380047,-0.4675725,0.4380047,2.614823,4.047168,50.15236,1.264719,8.893058,1.308422,-1.711958,0.4302219,-1.234792,0.4302219,16.30236,2.180486,48.46849,1.64804,8.898604,1.203531,-1.069083,0.4080932,-2.272084,0.4080932,16.52179,3.151502,48.38965,2.142265,8.901946,1.229115,-5.427848,0.6234997,-5.03688,0.6234997,49.17168,6.576843,48.26939,1.12547,9.019189,1.038217,-1.940616,0.5677637,-2.201184,0.5677637,15.68761,5.313767,47.5888,1.258622,9.017449,0.9972762,-0.4243778,0.6033792,-0.56853,0.6033792,10.41969,5.687307,47.52507,0.8277702,8.922791,1.378899,0.6503755,0.46431,0.2408658,0.46431,-9.281452,6.108565,46.2832,1.604609,230.0016,24.33357,73.17463,-20.6799,0.965876,255.4625,14.76005,4.400706,172.7918,0.5322072,0.724278
445956724013164544,82.43553,1.723586,75.46196,3.292005,7.004007,1.619732,4.24564,2.810936,4.785014,1.231329,-23.27461,1.182409,-23.92938,1.182409,59.1156,3.322581,65.67635,1.257755,4.786827,1.21303,-23.27461,1.182409,-23.92938,1.182409,55.90102,3.447613,65.6447,1.731794,5.91267,1.136827,-1.990434,0.8084185,-0.09808993,0.8084185,1.57101,2.314706,63.94673,0.8017894,6.269461,0.9298639,1.423712,0.6313913,-2.232193,0.6313913,14.8229,2.087628,61.32761,1.499359,6.025914,0.8991765,-0.4412749,0.632569,-3.423251,0.632569,26.05488,2.096544,58.87303,1.642442,6.155513,0.9235096,-0.9629001,0.7566151,0.5033369,0.7566151,-4.51787,2.005803,58.64936,0.403584,5.944344,0.8068479,-6.25736,0.6012093,-10.10474,0.6012093,58.57222,2.216065,54.38078,0.7448415,6.087112,0.8599892,-2.754111,0.5788475,-2.118788,0.5788475,13.01258,1.916972,53.66154,0.6677686,5.988688,0.9379544,-6.208891,0.6017928,-6.08989,0.6017928,34.43875,2.121819,53.3321,2.216574,5.798247,0.5451459,-1.16203,0.427419,-1.142161,0.427419,6.116177,1.383741,61.9196,1.5306,5.342657,0.4648505,-0.9701579,0.4133324,-0.7876254,0.4133324,7.93541,1.36277,57.87593,0.5151559,5.103835,0.7912831,-1.738402,0.5846382,-1.409461,0.5846382,17.69447,0.6577874,56.32048,0.5209687,5.094196,0.9135731,-43.24593,0.7952464,-46.03067,0.7952464,234.9702,3.657994,56.24353,2.357474,5.096791,0.8011241,-10.20339,0.5574707,-10.03222,0.5574707,53.37061,1.984037,56.14615,0.6854095,5.128005,0.524225,-9.902338,0.6054655,-9.725125,0.6054655,45.8256,2.356761,55.57165,2.012072,5.143963,1.765497,-6.029283,0.5043122,-5.876784,0.5043122,30.7327,1.754307,55.51983,0.6609344,4.950965,0.6565956,-0.1168665,0.4494691,-0.302087,0.4494691,0.7042798,2.224451,54.65504,1.988243,79.24472,116.1105,6.544053,-26.42143,0.9468695,70.71758,34.36277,2.33621,24.14832,1.29547,0.7094689
445987785216649216,121.9033,37.66061,195.3851,35.4474,-67.63835,33.11887,25.77351,36.04759,6.240819,1.551579,-0.7866597,0.9657622,-2.379209,0.9657622,13.48259,6.680348,65.12607,1.106457,6.227756,1.570589,-0.7866597,0.9657622,-2.379209,0.9657622,-1.272666,6.452183,65.0771,0.9351734,6.098439,1.143179,-0.8789895,0.8829758,-1.410023,0.8829758,3.824977,3.642365,63.15919,0.8022628,10.61528,1.106947,0.7303421,0.4618033,0.2674553,0.4618033,1.678306,2.768532,60.28391,0.8699857,11.97335,1.003558,-0.4180527,0.3997223,-0.012581,0.3997223,0.4264735,2.769104,57.71114,1.956852,12.49885,1.062184,-1.154808,0.4672934,0.06830818,0.4672934,0.1074231,3.722604,57.48311,0.7630522,16.61329,0.9953393,1.352093,0.2884859,-0.797195,0.2884859,3.993674,2.762886,53.3764,1.216548,16.72273,1.121972,-0.5113508,0.2851621,-0.08355118,0.2851621,-0.4023638,3.656554,52.73993,1.497894,16.20872,1.076267,0.2837548,0.2865473,-0.7016138,0.2865473,11.48399,3.756439,52.45508,1.062014,18.65433,0.6083505,0.334733,0.191016,0.2124036,0.191016,-2.334403,2.470146,59.7138,0.5504407,17.99386,0.4803055,-0.1087819,0.1916965,-0.05671773,0.1916965,0.3455031,2.976853,55.45693,0.344659,18.56861,0.945888,-0.7412027,0.2589338,-0.4923954,0.2589338,7.442736,1.313475,53.52161,0.3347312,18.54923,0.9383437,0.4779754,0.252534,-1.087647,0.252534,15.767,3.620436,53.41803,0.2510697,18.45866,0.9802948,-1.380761,0.2202509,-1.296528,0.2202509,22.44901,3.961741,53.28548,1.138173,18.16985,0.5970866,-0.01143176,0.2353254,-0.3235466,0.2353254,6.655528,3.548139,52.46167,0.5242814,18.15981,0.7266656,-0.1336692,0.2087701,-0.2861015,0.2087701,4.464534,3.368408,52.38296,0.6314818,17.16225,0.9706401,0.4413786,0.1741292,0.2932618,0.1741292,-9.001912,4.005733,50.72402,2.859805,59.71233,10.01984,4.981044,-128.3808,0.8905213,18.70689,8.533654,2.333372,93.05517,0.1452374,0.7292369
446018846420133888,106.1049,3.070511,104.6285,6.105692,-4.422895,2.90974,0.2964746,5.335462,13.54094,3.216216,-2.001207,0.7011353,-3.460821,0.7011353,29.91805,6.079715,70.96775,0.5382767,13.52239,3.183008,-2.001207,0.7011353,-3.460821,0.7011353,32.07134,6.161063,70.92147,0.3184069,14.34823,1.829365,-0.8193423,0.539789,-0.795029,0.539789,-2.171807,3.977156,68.49805,0.8094935,19.11398,1.49573,0.8723057,0.3105619,-0.3635526,0.3105619,9.638067,3.316308,64.86499,0.5906345,20.15347,1.25807,-0.6285139,0.2899719,-0.9304488,0.2899719,16.15151,3.033583,61.64706,0.2594388,21.00701,1.305761,-0.5620905,0.3190931,0.4395215,0.3190931,0.4318334,3.26734,61.37534,0.5879545,24.78435,1.170166,0.5082216,0.2108725,-1.562994,0.2108725,46.52378,3.166393,56.27887,0.4707734,25.09764,0.8714536,-0.6691104,0.2086905,-0.3941526,0.2086905,6.674067,3.088581,55.50436,0.5151207,24.83533,1.051643,0.2514975,0.2061455,-0.6681444,0.2061455,19.16971,3.193769,55.14517,1.310784,27.84301,0.8096433,0.006462112,0.1683642,-0.0300902,0.1683642,2.415978,3.081758,65.68974,0.9332199,26.60946,0.5993153,-0.3690969,0.1675317,-0.310753,0.1675317,7.801605,3.091232,60.54715,0.5535384,27.3251,1.29926,-1.257357,0.1745322,-1.096559,0.1745322,29.39753,1.349572,57.74163,1.500307,27.23822,1.351412,-5.8773,0.1916682,-7.618873,0.1916682,211.0143,4.533445,57.57879,4.555062,27.12545,1.39171,-3.352036,0.1949692,-3.265519,0.1949692,88.66972,4.070616,57.352,1.123933,26.77835,1.2126,-1.19353,0.167958,-1.281958,0.167958,37.15532,3.371257,55.97661,1.352246,26.80494,1.169513,-0.706302,0.1617718,-0.7225461,0.1617718,23.9291,3.165634,55.83798,0.6997505,25.25244,0.7969592,0.04307717,0.1182436,-0.1363453,0.1182436,3.782812,2.983187,52.28309,0.4858699,75.5664,59.03042,10.49203,-36.91042,0.3605615,121.1515,20.12888,3.938959,32.51292,1.215386,0.7476591
446994112864872448,500,0,1,0,237.4347,135.2902,79.57865,26.35894,0,0,0,-1,0,-1,0,-0.7304511,0,0,0,0,0,-1,0,-1,0,-0.7304511,0,0,22.21663,3.159458,-1.461703,0.5651549,-0.193936,0.5651549,10.61424,5.226614,78.03838,0.4533109,24.85255,1.971209,2.663976,0.3313909,-0.8598318,0.3313909,13.51638,9.186639,76.34483,1.029797,22.4909,1.720067,2.928553,0.2951088,-0.6580446,0.2951088,18.37291,7.488972,74.56354,0.8426564,22.62421,1.612593,-1.005012,0.3837708,-0.5943604,0.3837708,1.836451,3.388258,74.39165,2.187418,21.03923,1.214016,2.503616,0.2642289,-1.136962,0.2642289,28.35772,6.670304,70.76398,0.8721545,20.95745,1.02817,-0.2017282,0.2654439,0.07696314,0.2654439,-1.832109,2.506712,70.0765,0.3964542,20.69157,0.8721027,-0.1850395,0.2662506,-0.4928378,0.2662506,4.938858,2.514067,69.75223,0.2315985,16.33701,0.8532834,-0.07868925,0.3283803,-0.3918902,0.3283803,9.060109,7.081654,65.94962,0.8115606,14.67973,0.5067269,-0.6179037,0.2569668,-0.5837414,0.2569668,2.498163,1.947288,65.65708,0.2451038,13.37392,0.5265301,0.3949105,0.2329807,0.1389371,0.2329807,0.1704111,0.4959145,64.77785,0.6786518,13.32852,0.5087855,3.455511,0.2272976,0.08142489,0.2272976,-5.252337,4.237978,64.73024,0.8872274,13.25241,0.5024263,0.3796357,0.2319589,0.05246427,0.2319589,0.5139992,1.495791,64.66907,0.2261899,13.04067,0.4248977,0.3332661,0.216234,0.3606689,0.216234,-1.303876,1.408628,64.27911,0.6517975,13.00619,0.4123105,0.08338973,0.2145183,0.1256988,0.2145183,-2.098052,1.38246,64.24057,0.4842479,11.62942,0.4408713,-0.1082631,0.1682932,-0.07793862,0.1682932,1.102489,1.4262,63.25933,0.7560303,500,0,1.033014,237.434,0,1,4.951834,2.516323,81.97681,0.2756353,0.7304511
447025174068357120,60.54639,1.047233,60.59187,1.777565,-3.321983,0.8664586,-2.317816,1.390363,6.062879,1.722204,-24.93021,1.268769,-25.59471,1.268769,56.76849,4.366893,75.87806,0.8130631,6.106924,1.674523,-24.93021,1.268769,-25.59471,1.268769,91.64079,4.458758,75.85119,0.3316426,7.74561,1.390282,-2.756139,0.7365953,-0.909222,0.7365953,5.21034,2.6944,74.36327,0.4799809,8.86886,0.9880335,2.11942,0.5010724,-2.274129,0.5010724,16.38078,2.399118,71.87827,1.643884,9.052242,0.7758045,-0.5063822,0.462359,-4.724043,0.462359,38.03271,2.1879,69.33276,0.5109047,9.102671,0.9487542,-1.419332,0.5368339,-0.8039087,0.5368339,4.919585,2.095053,69.0898,1.119456,9.083156,0.8103238,-5.772971,0.4199638,-10.13156,0.4199638,89.51855,2.468177,64.03665,0.3693471,9.520961,0.8216664,-1.638364,0.3942599,-1.197661,0.3942599,11.552,1.966825,63.10361,0.646807,9.523323,0.9246787,-4.470494,0.3945842,-4.940945,0.3945842,46.0202,2.275524,62.64893,1.843477,9.248575,0.6035736,-1.444373,0.2898652,-1.485735,0.2898652,9.660255,1.506211,61.84126,0.6849596,8.545223,0.4658812,-1.311675,0.2610649,-1.09644,0.2610649,11.1779,1.318181,58.76789,0.4812264,8.509072,0.5879817,-3.589488,0.3022078,-3.725421,0.3022078,36.12699,0.7182247,57.30748,1.592561,8.494057,0.600486,-42.19389,0.5344817,-45.40775,0.5344817,381.2113,4.174645,57.23519,1.377456,8.444362,0.5966184,-12.54196,0.3502843,-12.76999,0.3502843,108.9673,2.166329,57.12408,1.00641,8.461959,0.4928461,-8.379459,0.3226416,-8.470319,0.3226416,76.26291,2.081711,56.47022,0.6894763,8.438684,0.4926172,-6.253827,0.3266186,-6.22627,0.3266186,54.30741,1.960592,56.40633,0.9325278,7.995429,0.4959556,-0.4808977,0.2813939,-0.5426037,0.2813939,4.400709,1.759729,54.92546,0.9388847,63.04569,149.2689,8.265913,4.211651,0.5370302,62.32238,46.30985,2.56766,-4.902254,2.081487,0.7419952
447056235271841792,241.5026,49.47136,153.4378,19.61858,4.528088,51.56062,-49.13952,19.77768,3.191381,0.9854268,-7.178647,1.355814,-9.692812,1.355814,6.74371,4.059722,71.71789,0.8165383,3.19371,0.9683537,-7.178647,1.355814,-9.692812,1.355814,18.94282,4.303205,71.68382,0.9184552,3.074401,0.9287772,2.92191,1.224459,1.476007,1.224459,-4.314182,2.355415,69.82936,1.195569,6.000316,0.8485025,-0.6658219,0.6467052,-0.3534382,0.6467052,4.484974,3.12573,66.83052,1.169925,7.024703,0.9230756,-0.9200299,0.5752198,0.4334067,0.5752198,-0.7397448,3.248107,63.86059,0.7683264,7.350644,0.7953631,-0.2907681,0.6404135,1.603373,0.6404135,-2.11264,2.661598,63.58222,1.547937,10.61267,0.6787368,0.1941598,0.3139648,-1.396185,0.3139648,13.18241,3.119262,61.31675,0.8734246,10.63962,0.6812764,-1.427843,0.3186621,-0.7686213,0.3186621,1.440523,3.569204,60.29767,1.495549,10.3593,0.5778059,0.5300732,0.2961885,-0.7365913,0.2961885,6.888651,2.321015,59.83445,1.398275,11.23378,0.6112409,0.619819,0.3581728,0.5553116,0.3581728,-4.42017,3.620279,54.36751,0.7252882,11.13062,0.6699564,-0.02059979,0.3647836,0.1731304,0.3647836,-1.319846,2.730913,53.96604,1.119035,11.2906,1.221835,-1.88802,0.3948262,-1.146403,0.3948262,12.46965,1.368131,54.43437,0.7847576,11.27709,1.349766,-1.395869,0.4732237,-2.171536,0.4732237,26.75196,5.956609,54.47968,0.7557231,11.24695,1.295413,-4.363205,0.4283724,-3.903996,0.4283724,37.61135,4.126595,54.54094,0.7177498,11.12298,0.8293801,0.1459272,0.3916997,-0.1212663,0.3916997,3.644427,3.348014,55.04293,1.344045,11.13463,0.8391366,0.03565067,0.4147761,-0.0931351,0.4147761,0.7603384,4.039319,55.10395,0.2099349,9.930431,1.180607,0.02946016,0.4781914,0.1179677,0.4781914,-6.045107,5.40262,57.57469,1.292064,123.8583,23.9529,13.31529,-80.13957,0.9569791,151.5138,9.997429,3.053805,94.96241,1.404901,0.7231958
447135125231134720,1,0,1,0,-17.15256,22.17636,29.75838,23.50237,4.152686,1.436327,2.044452,1.674013,-0.4761311,1.674013,-0.685295,2.75463,71.4123,0.9192893,4.150375,1.415221,2.044452,1.674013,-0.4761311,1.674013,0.7204403,2.753221,71.36466,0.5812033,4.035884,1.388041,-0.468226,1.380483,-0.9586751,1.380483,5.065826,2.280278,68.91448,0.2639164,6.340748,0.8645878,0.65433,0.6758286,-0.578962,0.6758286,2.329224,1.822276,65.39318,0.3658007,6.499217,0.8153505,-0.1730358,0.6184894,-0.4373105,0.6184894,1.469633,1.454719,62.46198,0.6645601,6.784444,0.7855699,-0.3623902,0.6861779,-0.04580615,0.6861779,0.76569,1.603527,62.22438,1.294618,8.283659,0.6700356,1.862686,0.4038037,-0.1722585,0.4038037,0.4876018,1.329872,58.18014,0.07479826,8.228101,0.5861872,-0.5807369,0.3988183,-0.3034309,0.3988183,0.9666491,1.323113,57.6633,0.3582451,8.067053,0.6686547,1.62058,0.3962144,0.9806733,0.3962144,-0.6637375,1.336652,57.4371,0.3780502,8.870984,0.4877896,0.4645356,0.2875312,0.5818846,0.2875312,-1.713338,1.273253,67.34896,0.5371917,8.257833,0.3902276,-0.1961478,0.2938485,0.1384036,0.2938485,2.251823,1.149985,62.17507,0.6791341,8.587593,0.3971431,-0.5542493,0.2925561,-0.4284606,0.2925561,-0.2465646,0.4086668,59.61968,0.8568645,8.586679,0.4178998,1.688035,0.2513337,-0.1188058,0.2513337,3.289059,0.9995885,59.49156,0.2038009,8.556722,0.4247762,0.05230906,0.3023556,0.0417778,0.3023556,-0.7436957,1.232632,59.29424,0.1521775,8.37168,0.3483506,0.3058286,0.2677612,0.1757547,0.2677612,-0.8607103,1.051758,58.12049,0.2922909,8.372897,0.3288895,0.004250308,0.2554067,-0.02690658,0.2554067,-0.1260608,1.024795,58.00436,1.682111,7.945501,0.3753718,0.7222974,0.2030762,0.3989106,0.2030762,-1.769642,1.049047,55.1751,0.4034015,1,3.934951,4.036067,-75.1193,0.8179857,1,-0.7508705,1.332439,16.49656,0.4560379,0.7288232
