objID,z,zErr,nnCount,nnVol,photoErrorClass,nnObjID,nnSpecz,nnFarObjID,nnAvgZ,distMod,lumDist,chisq,rnorm,bestFitTemplateID,synthU,synthG,synthR,synthI,synthZ,kcorrU,kcorrG,kcorrR,kcorrI,kcorrZ,kcorrU01,kcorrG01,kcorrR01,kcorrI01,kcorrZ01,absMagU,absMagG,absMagR,absMagI,absMagZ
1237655493293900274,0.559463,0.184804,100,32.77356,-7,1237655129846055255,0.160185,1237667444042694792,0.499069,42.5614,3253.03,49.1964,3.59088,34,21.9286,21.9396,21.5946,21.3166,21.2636,-0.924,-0.375,-0.49,-0.734,-0.67,-0.772,-0.3,-0.447,-0.477,-0.522,-23.2484,-19.8555,-20.1603,-20.366,-20.9307
1237656536980063308,0.489427,0.146001,100,201.6974,-7,1237678894964342798,0.281531,1237661360766648356,0.415099,42.2096,2766.38,9.98628,2.51475,8,25.0733,23.1123,21.5753,20.7733,20.3523,1.673,1.246,0.405,-0.076,-0.252,1.454,1.072,0.419,-0.031,-0.165,-17.4294,-21.7825,-21.1438,-21.7134,-20.1176
1237657072231710738,0.83076,0.066193,98,27.10797,-7,1237662200424301090,0.460848,1237665532795355998,0.654019,43.618,5291.68,0.390092,1.23736,30,25.0378,24.6508,23.2408,22.1548,21.2608,0.695,1.902,1.276,0.56,-0.042,0.502,1.701,1.258,0.582,0.018,-19.3169,-20.1708,-21.0659,-22.0962,-21.4836
1237657591391519088,-9999,-9999,-9999,78.72894,-7,1237680444370650639,0.692764,1237661957222957705,0.667785,43.0318,4039.77,2.08198,1.81199,35,22.1438,21.9888,21.5948,21.0478,20.8368,-0.709,-0.116,-0.123,-0.542,-0.598,-0.638,-0.082,-0.098,-0.351,-0.469,-20.2299,-20.8721,-21.1368,-21.2787,-23.3913
1237657628441248587,0.687212,0.068614,98,10.58469,-4,1237664875119575772,0.739971,1237656567574431820,0.698625,43.1084,4184.91,18.3796,1.10142,34,22.4002,22.4172,22.2862,21.8902,21.7412,-1.102,-0.547,-0.448,-0.81,-0.842,-0.95,-0.472,-0.405,-0.553,-0.694,-19.8776,-19.3669,-20.0182,-20.7777,-21.0467
1237657630047732522,0.376503,0.055285,98,0.218403,1,1237663786878828621,0.366875,1237661065486795482,0.376023,41.5296,2022.61,26.9474,2.41223,10,21.9153,21.1773,20.0133,19.4993,19.0403,0.156,0.591,0.181,0.008,-0.155,0.075,0.493,0.113,0.078,-0.097,-22.1756,-20.9363,-21.5918,-22.0892,-22.4743
1237658424096391956,0.437099,0.115799,99,4.375826,-5,1237662700788908368,0.354025,1237657070089273745,0.486692,41.9147,2415.14,6.27094,0.790053,17,23.0226,22.6356,21.7486,21.3786,21.0516,-0.226,0.28,-0.076,-0.229,-0.345,-0.211,0.267,-0.084,-0.092,-0.244,-19.0693,-19.918,-19.6347,-20.4679,-20.8337
1237658612519207709,0.434231,0.115671,98,79.84221,-7,1237671955914490630,0.242169,1237661357004685524,0.362036,41.8976,2396.21,3.40219,0.928296,15,25.2544,23.4504,21.9084,21.3584,21.0164,1.388,1.035,0.095,-0.186,-0.313,1.163,0.904,0.136,-0.113,-0.217,-18.1374,-20.1327,-20.099,-20.1053,-21.1729
1237659330848424345,0.339649,0.131529,99,24.69369,-7,1237661416066253027,0.433445,1237678879395873314,0.406951,41.2664,1791.8,1.68829,0.630054,34,22.4538,22.3568,21.8538,21.8008,21.5448,-0.576,-0.135,-0.408,-0.427,-0.566,-0.424,-0.06,-0.365,-0.17,-0.418,-18.1258,-19.008,-19.0042,-18.9418,-19.722
1237661434846184157,0.419264,0.07237,98,8.777883,-7,1237663784746746069,0.361749,1237678617942426719,0.285962,41.8067,2297.98,5.66955,0.770384,34,22.5013,22.4903,21.9873,21.8203,21.7053,-0.702,-0.175,-0.448,-0.581,-0.579,-0.55,-0.1,-0.405,-0.324,-0.431,-19.3328,-19.0267,-19.2034,-19.3573,-19.3889
1237664290462827705,-9999,-9999,-9999,9.09219,-7,1237657851234091326,0.368875,1237658302739644999,0.469458,42.1006,2631.05,44.7931,3.51156,17,24.1022,23.7262,22.8662,22.4672,22.1382,-0.248,0.269,-0.06,-0.242,-0.36,-0.233,0.256,-0.068,-0.105,-0.259,-17.7542,-18.02,-17.0415,-17.0468,-20.9793
1237664290474427589,0.807166,0.082308,98,20.69118,-7,1237659326031922026,0.775586,1237661852534899167,0.728168,43.5403,5105.84,15.5971,2.13783,34,22.3117,22.3057,22.3057,21.8477,21.6607,-1.227,-0.695,-0.465,-0.889,-0.959,-1.075,-0.62,-0.422,-0.632,-0.811,-20.5533,-19.0497,-21.2651,-20.658,-22.2546
1237664290476327570,0.482,0.132821,98,3.287847,-6,1237648722836390294,0.54221,1237679460827660628,0.551085,42.1695,2715.87,2.82845,0.788472,34,22.697,22.699,22.237,22.037,21.939,-0.796,-0.256,-0.488,-0.654,-0.635,-0.644,-0.181,-0.445,-0.397,-0.487,-19.0579,-18.9221,-19.2844,-19.632,-20.18
1237664290998322350,0.844485,0.060002,97,20.14843,-7,1237651823249064494,0.77915,1237663784210072429,0.754594,43.6622,5400.47,12.8782,1.26152,34,22.1401,22.1291,22.1351,21.7041,21.4991,-1.259,-0.732,-0.496,-0.893,-0.981,-1.107,-0.657,-0.453,-0.636,-0.833,-20.1699,-21.5538,-20.1656,-21.2526,-21.6635
1237664291535716976,0.298775,0.099832,99,5.462037,2,1237678619014529740,0.31124,1237649961918726420,0.328641,40.9421,1543.2,27.4103,3.35794,37,23.34,22.639,21.712,21.291,20.899,0,0.322,0.038,-0.103,-0.244,-0.03,0.267,0.002,-0.001,-0.163,-17.5563,-18.8276,-19.2872,-19.2283,-23.1353
1237664291545416879,0.372808,0.136279,98,16.23269,-7,1237678617943081079,0.45428,1237651272434057705,0.661461,41.5043,1999.19,3.3044,1.04853,33,25.9096,24.1026,22.3026,21.5886,21.1026,1.292,1.275,0.388,0.125,-0.003,1.024,1.021,0.33,0.108,0.021,-16.1928,-19.0561,-19.8046,-20.0108,-21.0521
1237664291547316860,0.36679,0.053905,97,0.83729,1,1237679322324861416,0.308292,1237661433777422793,0.352115,41.4626,1961.18,30.0905,1.99196,37,22.714,22.123,21.112,20.689,20.292,-0.02,0.412,0.044,-0.099,-0.245,-0.05,0.357,0.008,0.003,-0.164,-20.6255,-19.1454,-20.3884,-20.7206,-20.9215
1237664292071211621,0.461426,0.187072,100,60.32678,-7,1237651735748018493,0.416,1237655125020836434,0.607801,42.0556,2577.06,6.17193,0.961898,36,23.2249,22.8509,21.9909,21.6169,21.2979,-0.248,0.255,-0.089,-0.257,-0.374,-0.231,0.248,-0.092,-0.113,-0.269,-18.5357,-20.371,-20.0875,-19.9269,-20.26
1237664292073111602,0.438547,0.130108,100,566.4277,-7,1237680299427299458,0.289191,1237678595930850018,0.452095,41.9233,2424.71,2.93763,6.43612,33,23.9028,22.1418,20.3868,19.5448,19.0078,1.387,1.416,0.574,0.183,0.004,1.119,1.162,0.516,0.166,0.028,-18.85,-18.3532,-17.7883,-22.9294,-19.1504
1237664294222890104,0.511596,0.058635,99,0.763037,-1,1237674368069075543,0.517191,1237651540335657483,0.499986,42.3258,2918.44,0.439783,0.163586,14,24.5059,23.2669,21.8479,20.9969,20.5169,0.926,1.179,0.529,0.039,-0.148,0.73,1.002,0.505,0.071,-0.089,-18.7427,-20.3958,-20.9983,-21.3818,-21.7
1237664294224790085,0.583886,0.236999,100,102.5163,-7,1237668504905253648,0.779076,1237659119859073302,0.583494,42.6745,3426.94,12.0233,1.60877,34,23.4509,23.4639,23.1509,22.8489,22.8029,-0.954,-0.403,-0.486,-0.754,-0.683,-0.802,-0.328,-0.443,-0.497,-0.535,-18.1732,-19.3859,-17.6155,-19.1315,-18.7212
1237664294760284730,0.672329,0.052996,98,9.40954,-7,1237657856600376061,0.414982,1237664820353368818,0.512708,43.0499,4073.61,7.68752,0.750983,8,25.7999,24.4559,22.9209,21.7409,21.2209,1.554,1.744,0.905,0.046,-0.229,1.335,1.57,0.919,0.091,-0.142,-18.5835,-19.8407,-21.4732,-21.2058,-21.83
1237664295293879394,0.534073,0.108503,98,46.24228,-7,1237664835384902900,0.30546,1237678617406538430,0.377833,42.4389,3074.5,11.3694,1.60939,25,24.7745,23.7645,22.5315,21.7905,21.3245,0.645,0.916,0.428,0.029,-0.131,0.482,0.791,0.38,0.088,-0.081,-18.3054,-20.5985,-20.5367,-20.2315,-19.8282
1237651752936604221,0.428228,0.084971,100,8.392325,-7,1237661357005340935,0.257196,1237679253060780509,0.365997,41.8615,2356.7,5.39731,1.1901,36,23.2455,22.8575,21.9765,21.6275,21.3105,-0.225,0.264,-0.101,-0.244,-0.359,-0.208,0.257,-0.104,-0.1,-0.254,-18.3706,-19.5067,-19.9514,-19.4167,-21.1931
1237652899698836484,0.356659,0.065424,99,70.4818,7,1237651539250577791,0.480828,1237664093971874559,0.426948,41.391,1897.56,11.9493,3.01557,34,21.2811,21.2091,20.7111,20.6311,20.3991,-0.607,-0.141,-0.409,-0.455,-0.57,-0.455,-0.066,-0.366,-0.198,-0.422,-20.4369,-17.7776,-20.2975,-20.2484,-22.1812
1237652899700736465,0.262018,0.034102,99,0.587944,1,1237666301628973261,0.289752,1237663480334516629,0.26357,40.6137,1326.6,7.28659,0.340108,24,20.3979,19.7309,18.9549,18.5939,18.2799,-0.079,0.183,-0.028,-0.148,-0.235,-0.076,0.158,-0.045,-0.024,-0.142,-20.4151,-20.953,-21.712,-21.8346,-21.9664
1237654601025323049,0.283621,0.025231,97,0.025045,1,1237648720175366452,0.28597,1237663479794106820,0.284802,40.8115,1453.09,53.3357,0.958889,33,22.6549,20.8149,19.1969,18.5469,18.1139,1.01,0.96,0.255,0.056,-0.019,0.742,0.706,0.197,0.039,0.005,-18.2261,-21.0757,-21.9541,-22.3236,-22.5617
1237654881276920505,0.418592,0.06694,98,6.14105,2,1237678617405883623,0.4493,1237658299534082686,0.409298,41.8026,2293.59,3.18974,0.475311,35,22.0354,21.8074,21.0564,20.8064,20.5734,-0.423,0.097,-0.267,-0.389,-0.467,-0.352,0.131,-0.242,-0.198,-0.338,-19.3072,-19.6635,-20.6545,-20.6204,-20.6629
1237656242237210766,-9999,-9999,-9999,2501.122,-7,1237655493831950713,0.178636,1237673710404894756,0.226832,40.2571,1125.69,72.8333,2.93428,5,22.9148,21.3568,19.9348,19.3668,18.9998,0.591,0.712,0.152,-0.019,-0.06,0.391,0.479,0.099,-0.002,-0.018,-18.4912,-19.0125,-19.8647,-22.4486,-18.9435
1237657628452848471,0.324306,0.075692,100,25.34593,-7,1237663479796269613,0.3273,1237654880197804775,0.38343,41.1491,1697.55,7.38838,2.27954,34,23.0456,22.9196,22.4276,22.3836,22.1156,-0.545,-0.133,-0.395,-0.405,-0.556,-0.393,-0.058,-0.352,-0.148,-0.408,-19.0824,-17.2608,-18.2807,-17.8698,-19.8678
1237657875389679078,0.729582,0.115072,99,282.6772,-7,1237660613972328710,0.23373,1237665107043614774,0.397219,43.2687,4505.45,7.51246,1.97304,34,21.7342,21.7432,21.6692,21.2332,21.0612,-1.144,-0.597,-0.441,-0.843,-0.898,-0.992,-0.522,-0.398,-0.586,-0.75,-21.6354,-20.2977,-20.8981,-21.0616,-22.6734
1237658203441398528,0.357732,0.08698,100,0.201709,1,1237660636539060645,0.332713,1237666301630088103,0.352853,41.3987,1904.28,45.6124,2.08991,17,21.3287,20.8587,19.9837,19.6527,19.3087,-0.165,0.258,-0.086,-0.2,-0.333,-0.15,0.245,-0.094,-0.063,-0.232,-21.982,-20.5884,-21.3074,-21.6401,-21.7709
1237658205047882463,0.484625,0.063836,100,0.759712,-1,1237666408438891135,0.446977,1237662662140363840,0.490527,42.1838,2733.7,9.55656,0.742466,25,23.7263,22.6823,21.4023,20.7443,20.2833,0.628,0.865,0.33,0.014,-0.141,0.465,0.74,0.282,0.073,-0.091,-18.9978,-21.097,-21.0634,-21.5138,-21.8217
1237658298461848314,0.370881,0.043338,97,0.099797,1,1237663783677002524,0.413185,1237651495221461632,0.374643,41.491,1987.01,8.33822,1.06697,16,21.9866,21.2376,20.0236,19.5216,19.1326,0.156,0.634,0.11,-0.07,-0.21,0.081,0.523,0.094,-0.008,-0.126,-20.625,-20.7232,-21.6349,-21.9397,-21.7288
1237658304352289409,0.176881,0.085878,97,107.1287,-4,1237660241389027464,0.264712,1237657070091371156,0.363241,39.6517,851.818,101.739,2.42136,35,21.3897,20.8027,20.3177,20.0327,19.9247,-0.168,-0.007,-0.105,-0.262,-0.215,-0.097,0.027,-0.08,-0.071,-0.086,-19.4801,-17.98,-20.9328,-18.9252,-19.1811
1237658492274410169,0.379685,0.135872,100,19.86628,-7,1237651735748411761,0.54569,1237674650461930168,0.390695,41.5512,2042.83,53.5206,3.15729,36,22.6242,22.1872,21.3112,20.9872,20.6572,-0.186,0.254,-0.106,-0.224,-0.352,-0.169,0.247,-0.109,-0.08,-0.247,-18.0304,-22.2705,-19.8892,-20.0306,-22.0494
1237660342863004098,0.520484,0.138679,98,3.623299,5,1237648704053117691,0.63672,1237678824634319659,0.521165,42.371,2979.92,7.24989,1.6805,38,22.8946,22.1976,21.0876,20.4026,19.9056,0.221,0.741,0.418,0.092,-0.096,0.118,0.629,0.341,0.153,-0.044,-19.5711,-21.0876,-21.7396,-21.7807,-24.0121
1237661812275609825,0.239124,0.053128,99,0.078196,1,1237651752951742701,0.18957,1237666407381991546,0.238629,40.3871,1195.14,4.95641,0.22581,15,21.6736,20.0326,18.8816,18.4856,18.2366,0.7,0.51,-0.039,-0.166,-0.2,0.475,0.379,0.002,-0.093,-0.104,-19.2177,-20.9728,-21.4443,-21.723,-21.9674
1237661852538307194,0.384879,0.100551,98,2.765275,2,1237661416064745949,0.460062,1237667252921238031,0.420004,41.5861,2075.92,6.52361,0.565628,25,23.8514,22.7484,21.4514,20.9154,20.4794,0.557,0.735,0.183,-0.011,-0.141,0.394,0.61,0.135,0.048,-0.091,-18.263,-20.0854,-20.3046,-20.4309,-21.026
1237667324333588694,0.47276,0.153932,100,7.110773,1,1237658297924976998,0.54923,1237648722292638450,0.479164,42.1189,2653.32,21.7074,0.61757,34,20.779,20.78,20.307,20.114,20.012,-0.78,-0.241,-0.484,-0.643,-0.628,-0.628,-0.166,-0.441,-0.386,-0.48,-20.9109,-20.8614,-21.237,-21.627,-21.8306
1237667429008541934,0.882474,0.098544,98,12.09256,-5,1237665532255994917,0.76413,1237664819823313344,0.715739,43.7809,5704.07,45.1787,2.54622,10,23.2833,22.7333,22.0773,21.2633,20.6003,0.086,0.709,0.807,0.334,-0.033,0.005,0.611,0.739,0.404,0.025,-20.4863,-24.0806,-21.5541,-22.8505,-23.5449
1237667429010441915,0.718729,0.072201,100,0.812187,2,1237662262703424364,0.750527,1237658300592162006,0.66911,43.2285,4422.83,7.50886,1.63904,16,22.8941,22.5381,21.7841,20.8241,20.3281,-0.111,0.76,0.696,0.058,-0.189,-0.186,0.649,0.68,0.12,-0.105,-21.809,-21.1042,-22.0739,-22.5796,-22.5258
1237667429023941780,-9999,-9999,-9999,25.62289,-7,1237659120933536090,0.430459,1237661417676407470,0.419014,41.8052,2296.35,26.7447,3.64638,5,25.5454,24.2194,22.5844,21.8344,21.3464,0.862,1.215,0.442,0.089,-0.073,0.662,0.982,0.389,0.106,-0.031,-17.0985,-19.9584,-18.2612,-17.0908,-21.4702
1237667429025841761,0.217337,0.083891,97,15.59708,-7,1237657776610869508,0.35728,1237679438816674083,0.258701,40.1522,1072.59,9.87424,2.96543,34,22.5254,22.2514,21.8834,21.7224,21.6804,-0.382,-0.118,-0.256,-0.383,-0.308,-0.23,-0.043,-0.213,-0.126,-0.16,-19.8044,-17.4185,-17.9966,-18.2253,-19.6052
1237667429549736522,0.395488,0.131874,100,0.485678,1,1237660634391904851,0.204508,1237654383048392948,0.38111,41.656,2143.89,5.73282,0.363213,25,22.949,21.863,20.556,20.003,19.562,0.571,0.766,0.204,-0.007,-0.142,0.408,0.641,0.156,0.052,-0.092,-19.0047,-20.6531,-21.3533,-21.6451,-21.7377
1237667429572936290,0.28131,0.145671,99,155.0116,-7,1237657590316007447,0.572618,1237659326560338307,0.406513,40.791,1439.44,7.30781,2.61082,34,22.367,22.182,21.74,21.684,21.44,-0.482,-0.129,-0.341,-0.363,-0.49,-0.33,-0.054,-0.298,-0.106,-0.342,-20.4587,-18.5365,-18.2616,-18.787,-19.3868
1237667442436407654,0.511245,0.181096,100,33.32505,-7,1237679461901599066,0.433116,1237679459753525727,0.44969,42.3239,2916.01,0.584433,0.20526,34,22.4144,22.4184,21.9964,21.7704,21.6914,-0.844,-0.302,-0.494,-0.686,-0.648,-0.692,-0.227,-0.451,-0.429,-0.5,-18.9675,-19.7209,-19.8643,-19.9572,-19.8857
1237667444578386234,0.651049,0.125592,99,408.5281,-7,1237664852028883346,0.544431,1237655502958232101,0.247195,42.964,3915.68,7.66412,1.32452,34,22.0286,22.0476,21.8506,21.4896,21.3956,-1.053,-0.496,-0.463,-0.79,-0.767,-0.901,-0.421,-0.42,-0.533,-0.619,-20.5056,-20.2383,-20.2014,-20.7706,-19.7414
1237667444588086137,0.455664,0.081929,98,17.91352,-7,1237679253061304814,0.5094,1237679254134588094,0.409427,42.0229,2538.49,3.47122,1.1218,34,22.2096,22.2096,21.7276,21.5406,21.4396,-0.765,-0.227,-0.479,-0.632,-0.616,-0.613,-0.152,-0.436,-0.375,-0.468,-19.1282,-19.9464,-19.7289,-19.6236,-20.9984
1237667446730064717,0.894853,0.171674,100,29.69927,-7,1237664338242896244,0.167194,1237680066950464432,0.392947,43.8186,5803.77,14.6822,1.37624,3,25.2717,24.2697,23.1427,22.1357,21.3537,1.129,1.493,1.229,0.623,0.202,0.911,1.347,1.132,0.659,0.222,-19.4727,-22.2768,-22.0505,-21.789,-22.4684
1237650794604987633,0.921928,0.05664,99,7.461674,-7,1237661137958208243,0.536956,1237666185098822306,0.570192,43.8991,6023.14,12.2195,2.5131,4,25.058,24.14,22.872,21.866,20.875,1.216,1.856,1.453,0.855,0.207,1.001,1.653,1.386,0.872,0.239,-19.8348,-24.1117,-22.5651,-22.9058,-23.3925
1237651538183651772,0.418278,0.111645,99,10.46896,3,1237657593536578070,0.326434,1237679321787859313,0.397641,41.8006,2291.54,3.7492,0.772867,34,21.2764,21.2654,20.7624,20.5954,20.4804,-0.702,-0.175,-0.448,-0.581,-0.579,-0.55,-0.1,-0.405,-0.324,-0.431,-19.5947,-20.4135,-20.6885,-20.5383,-21.4663
1237652600646927033,0.40612,0.08406,98,11.99736,-3,1237679253598241215,0.301135,1237671955914490775,0.405088,41.7244,2212.5,10.6945,0.955167,34,21.7753,21.7583,21.2543,21.0953,20.9523,-0.686,-0.165,-0.439,-0.564,-0.59,-0.534,-0.09,-0.396,-0.307,-0.442,-19.8944,-20.1171,-19.7802,-19.7382,-20.6763
1237655371442618799,0.439988,0.141076,99,73.26302,-7,1237663543680369819,0.49941,1237651190284157631,0.335449,41.9318,2434.24,17.2364,1.4911,8,24.9798,22.9998,21.4328,20.7658,20.3658,1.58,1.134,0.263,-0.083,-0.238,1.361,0.96,0.277,-0.038,-0.151,-18.2347,-21.1171,-19.9244,-21.2732,-21.869
1237655474505188163,0.887826,0.158372,100,7.401592,-3,1237654381976354898,0.679414,1237663787956044466,0.488817,43.7973,5747.13,41.0588,2.98639,35,21.9415,21.7655,21.5585,21.0345,20.6605,-0.87,-0.298,-0.118,-0.514,-0.733,-0.799,-0.264,-0.093,-0.323,-0.604,-21.7415,-21.4315,-21.7997,-21.9121,-25.2392
1237655748321149976,0.108205,0.082812,97,483.2505,-7,1237667172390732006,0.085241,1237668298203398196,0.154909,38.4874,498.296,5.97598,1.62904,34,22.1671,21.7231,21.5081,21.2701,21.2581,-0.173,-0.079,-0.064,-0.268,-0.163,-0.021,-0.004,-0.021,-0.011,-0.015,-15.379,-16.931,-16.5477,-17.0993,-15.7078
1237657071158821467,0.349146,0.145007,99,430.8322,-7,1237663307992728138,0.543605,1237664668421653381,0.330444,41.3367,1850.68,5.58409,2.83027,34,22.4684,22.3834,21.8824,21.8184,21.5694,-0.591,-0.138,-0.409,-0.439,-0.571,-0.439,-0.063,-0.366,-0.182,-0.423,-19.0987,-18.7201,-18.8232,-18.9331,-21.8899
1237658203420098741,0.196473,0.07202,98,83.95704,-7,1237651251482133115,0.359266,1237655468060705496,0.385178,39.9059,957.612,3.52453,3.431,34,22.9489,22.6449,22.3009,22.1269,22.1009,-0.346,-0.112,-0.226,-0.366,-0.275,-0.194,-0.037,-0.183,-0.109,-0.127,-17.1815,-18.1414,-17.3418,-16.1605,-20.5118
1237659326036772462,0.444609,0.121616,100,668.2068,-7,1237663542605775774,0.4704,1237661065483190545,0.247796,41.959,2464.87,10.9127,3.05634,34,22.5612,22.5572,22.0612,21.8862,21.7782,-0.733,-0.199,-0.465,-0.606,-0.597,-0.581,-0.124,-0.422,-0.349,-0.449,-18.8408,-18.8817,-19.2559,-19.0462,-22.5836
1237659931606516704,0.387022,0.120707,100,2.903833,6,1237661150308925812,0.36868,1237664667894481550,0.369402,41.6003,2089.61,14.6882,1.22614,35,22.3708,22.1138,21.3668,21.1358,20.8798,-0.389,0.102,-0.258,-0.361,-0.462,-0.318,0.136,-0.233,-0.17,-0.333,-19.9676,-19.2686,-19.9483,-20.2543,-20.5859
1237660025033982420,0.384244,0.056375,97,0.223874,1,1237651274030252648,0.452422,1237663546897531581,0.38059,41.5818,2071.87,3.33837,0.345332,25,23.0534,21.9504,20.6534,20.1174,19.6814,0.557,0.735,0.183,-0.011,-0.141,0.394,0.61,0.135,0.048,-0.091,-18.9137,-20.5945,-21.1458,-21.4788,-21.5699
1237660670354129154,0.487157,0.129207,100,38.67117,2,1237666299482407326,0.189991,1237654601569141275,0.458762,42.1974,2750.92,7.85597,0.80207,17,21.5201,21.1511,20.3161,19.8951,19.5701,-0.265,0.259,-0.045,-0.249,-0.363,-0.25,0.246,-0.053,-0.112,-0.262,-20.6285,-21.1366,-21.8619,-22.1453,-21.5167
1237661387598856635,0.631221,0.121254,99,2.347233,-6,1237678620085257237,0.66745,1237661386531603246,0.489682,42.8816,3769.84,4.93435,0.859804,38,24.0349,23.4099,22.4509,21.6179,21.1279,0.193,0.785,0.613,0.139,-0.042,0.09,0.673,0.536,0.2,0.01,-18.9931,-20.7769,-21.355,-21.3376,-22.3162
1237662197754954993,0.804389,0.208614,100,15.26496,-7,1237655107827925357,0.890485,1237648721222697897,0.59743,43.5311,5084.06,3.57198,0.834956,35,22.5554,22.3904,22.1654,21.5304,21.2504,-0.804,-0.221,-0.059,-0.566,-0.691,-0.733,-0.187,-0.034,-0.375,-0.562,-20.6248,-20.7048,-21.0317,-21.4251,-22.1979
1237662336800064528,-9999,-9999,-9999,50.9425,-7,1237651067891417606,0.323128,1237658613588624012,0.39952,41.6821,2169.85,4.24735,1.0874,13,25.2822,24.2892,22.8872,22.2632,21.8252,0.47,0.903,0.269,-0.003,-0.165,0.323,0.722,0.218,0.051,-0.093,-16.8384,-17.3785,-19.1527,-19.9904,-19.7362
1237662337861353915,0.382643,0.046356,98,7.480069,1,1237678880480100906,0.320343,1237679562300981721,0.379917,41.5711,2061.66,25.6026,1.3792,16,21.9961,21.2631,20.0461,19.5381,19.1441,0.151,0.645,0.118,-0.068,-0.213,0.076,0.534,0.102,-0.006,-0.129,-20.6006,-19.8988,-21.7348,-21.8637,-22.2983
1237662337871053818,0.607164,0.065923,98,0.426226,1,1237664835387851793,0.653669,1237662337326711612,0.612637,42.7783,3594.62,42.8236,2.66048,21,22.5776,22.1556,21.2656,20.4636,20.0326,-0.099,0.664,0.454,-0.037,-0.221,-0.16,0.564,0.433,0.035,-0.136,-22.7162,-20.9903,-21.812,-22.3031,-22.8851
1237662337872953799,0.551982,0.1154,100,71.71367,-7,1237680302635745393,0.403803,1237653653450784923,0.458581,42.5259,3200.19,1.46797,1.02284,19,24.0467,23.2707,22.0347,21.2657,20.8417,0.402,0.955,0.394,-0.062,-0.243,0.255,0.835,0.381,0.007,-0.155,-18.8813,-19.5212,-20.9399,-21.2159,-20.6874
1237662340548527043,0.348586,0.094225,98,71.01472,-7,1237663784750941006,0.397261,1237651821100466926,0.34849,41.3326,1847.2,7.74761,2.72984,38,24.1752,23.3272,22.1412,21.6052,21.1302,0.232,0.601,0.202,0.025,-0.141,0.129,0.489,0.125,0.086,-0.089,-17.3893,-19.0527,-19.3667,-17.2151,-19.1591
1237662341629216236,0.766946,0.084086,99,3.063216,-7,1237663918410302341,0.900678,1237651735221633585,0.707005,43.4028,4792.48,1.99833,0.699582,34,22.2527,22.2547,22.2297,21.7657,21.5837,-1.186,-0.646,-0.441,-0.871,-0.936,-1.034,-0.571,-0.398,-0.614,-0.788,-20.2413,-20.3548,-20.2147,-20.7595,-21.234
1237662474227090244,0.589178,0.032511,100,3.669329,-4,1237650796216648125,0.649246,1237661959904822258,0.575984,42.6985,3464.9,29.4988,1.90457,20,21.8261,21.3371,20.3551,19.5291,19.1211,0.006,0.766,0.471,-0.049,-0.205,-0.075,0.634,0.43,0.036,-0.122,-21.7808,-20.4512,-22.7697,-23.156,-23.3661
1237662474764484870,0.147178,0.086235,97,20.25383,1,1237671766929834338,0.162916,1237666300017705242,0.169695,39.2116,695.549,2.07665,0.163543,35,21.4439,20.8099,20.3659,20.0779,19.9739,-0.134,-0.02,-0.077,-0.237,-0.186,-0.063,0.014,-0.052,-0.046,-0.057,-17.5718,-18.4281,-18.7921,-18.7547,-19.0454
1237662498393948573,0.661421,0.080963,97,2.2881,1,1237678617415385128,0.646771,1237659325493477540,0.635498,43.0062,3992.48,0.700754,0.240577,18,22.537,22.158,21.411,20.587,20.157,-0.185,0.567,0.498,-0.032,-0.215,-0.229,0.48,0.461,0.059,-0.13,-20.1703,-21.4439,-22.03,-22.4323,-22.4391
1237662498927543237,0.463337,0.095241,99,5.957329,2,1237678617403065738,0.37229,1237657190367953444,0.461862,42.0664,2589.88,69.1155,2.84613,35,21.8918,21.6808,20.9528,20.6738,20.4448,-0.467,0.07,-0.271,-0.422,-0.496,-0.396,0.104,-0.246,-0.231,-0.367,-20.6826,-19.6495,-20.5566,-23.5039,-21.1075
1237662498929443218,-9999,-9999,-9999,29.28992,-7,1237658613051490889,0.430199,1237663784196571806,0.39134,41.6289,2117.26,5.05441,2.14242,32,23.6184,22.0424,20.3104,19.6184,19.1644,1.08,1.233,0.346,0.061,-0.073,0.86,0.998,0.312,0.064,-0.028,-19.0941,-21.2063,-20.7885,-20.1566,-22.4688
1237662499464937863,0.390153,0.099521,99,3.123554,1,1237663784750940909,0.618589,1237656567581639485,0.377444,41.6211,2109.65,59.7026,2.2832,34,21.1999,21.1649,20.6629,20.5319,20.3609,-0.655,-0.152,-0.424,-0.521,-0.575,-0.503,-0.077,-0.381,-0.264,-0.427,-21.987,-20.0502,-20.3761,-20.8591,-21.0116
1237662500000432508,-9999,-9999,-9999,69.41936,-7,1237651736284299745,0.73475,1237678596465820460,0.657668,42.991,3964.65,11.3339,1.95878,34,22.4114,22.4314,22.2504,21.8824,21.7714,-1.066,-0.508,-0.459,-0.793,-0.787,-0.914,-0.433,-0.416,-0.536,-0.639,-20.0871,-19.6392,-19.7675,-19.805,-22.1098
1237651066280870847,-9999,-9999,-9999,11.34931,-7,1237662300834431745,0.214716,1237665428095566327,0.665689,43.0234,4024.18,26.1751,4.03859,35,20.7949,20.6399,20.2459,19.6989,19.4879,-0.709,-0.116,-0.123,-0.542,-0.598,-0.638,-0.082,-0.098,-0.351,-0.469,-22.019,-21.5698,-18.884,-21.8286,-23.6063
