galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
1,-0.967617685612898,16.58588,15.91581,18.28177,10.03297,10.10465,10.08936,15.70074,170.006130994921,-0.967617685612898,170.006130994921,3,3,-1.17644,-0.4771121,-0.06981448,-10.71957,1.695062,-7.058928,176.774,3.623664,-1.791239,34.73262,2.738737,78.15376,2.275936,-1.293258,24.7587,40.45518,2.629412,54.3220361843207,1,1,16.65831,-0.967617685612898,10.04048,8.253721,17.83254,362,35289867358224,0.5687478,16.58588,261.187582330016,1,15.91581,15.19249,3.977653,3.769454,9.459017,8.882013,15.70074,170.006130994921,756,3,18.28844,1,1,-0.967617685612898,15.59572,8.253721,0.09373764,4.534907,362,0.5687478,1,15.91581,170.006130994921,756,3,18.28844,1,-0.967617685612898,1,0,17.99497,170.006130994921,3,-20.951,1,100,0.175288,0.047843,0.014239,-0.9676444,1,15.70074,15.91581,15.19249,170.00612,3,0.02477735,0,-9999,10.3291470768506,0.02477735,0,1.0,1.0,0.0,0.0,1,0
1,0.883703201622105,17.65103,17.36661,19.66456,11.81547,10.57454,8.153774,16.94789,197.332295717102,0.883703201622105,197.332295717102,3,-1,-2.584695,-2.238831,-1.509852,-11.35092,1.567081,0.1221368,0.05806454,0.9719049,-1.525882,-0.09127777,1.478981,2.474531,1.243783,1.075861,0.5433631,1.239721,1.111613,63.4063904638934,6,1,17.83823,0.883703201622105,10.11128,9.890121,19.4638,359,35253360001040,0.471468,17.65103,312.963219423258,1,17.36661,16.80708,4.573629,4.270831,10.4819,9.709097,16.94789,197.332295717102,752,3,19.3412,6,1,0.883703201622105,16.88091,9.890121,0.3250367,3.844059,359,0.471468,1,17.36661,197.332295717102,752,3,19.3412,1,0.883703201622105,1,0,19.50414,197.332295717102,3,-19.7006,1,99,0.711982,0.053139,0.024149,0.88371708,1,16.94789,17.36661,16.80708,197.33227,3,0.01846604,0,-9999,9.16768522008577,0.01846604,1,0.19200000166893,0.40599998831749,0.808000028133392,0.593999981880188,0,0
1,-1.00087910473358,18.21886,16.86125,19.62996,9.8557,11.72564,27.92212,16.83637,218.765231622658,-1.00087910473358,218.765231622658,3,-1,-1.294011,-0.5607896,0.1746888,-12.32472,1.897243,-0.0410526,7.413399,2.951071,-0.11295,-2.203008,1.894488,4.305522,1.536187,-0.460784,1.554891,-2.952448,2.05663,52.4169016505814,1,1,18.14969,-1.00087910473358,5.361972,4.853105,18.61654,688,193583034536208,1.0,18.21886,348.674310960043,1,16.86125,16.07114,3.743352,4.060668,10.83525,12.10094,16.83637,218.765231622658,756,3,20.27606,1,1,-1.00087910473358,16.74743,4.853105,0.1429082,2.297595,688,1.0,1,16.86125,218.765231622658,756,3,20.27606,1,-1.00087910473358,1,0,18.52039,218.765231622658,3,-23.365,1,99,0.013926,0.204638,0.010077,-1.0008876,1,16.83637,16.86125,16.07114,218.76522,3,0.2158875,0,-9999,11.8736796776624,0.2158875,1,0.046000000089407,0.063000001013279,0.907999992370605,0.889999985694885,0,0
1,-1.03668891481683,17.89276,17.03167,19.65081,4.739665,4.880586,8.072139,16.98344,184.21538154243,-1.03668891481683,184.21538154243,3,-1,-2.071447,-1.672766,-0.8619866,-12.15266,2.013555,-0.1198415,2.962274,1.421945,-0.09638093,2.530507,1.694367,11.17297,2.754492,-0.3146278,2.29412,-7.407416,3.141375,60.6315645331054,1,1,17.88586,-1.03668891481683,1.812861,1.853154,18.07947,457,35253360132624,1.0,17.89276,285.088740758674,1,17.03167,16.34299,1.707861,1.698461,4.14078,4.124107,16.98344,184.21538154243,756,3,19.73228,1,1,-1.03668891481683,16.93507,1.853154,0.03837352,1.443169,457,1.0,1,17.03167,184.21538154243,756,3,19.73228,1,-1.03668891481683,1,0,18.09388,184.21538154243,3,-21.1075,1,98,0.091989,0.087974,0.013676,-1.036682,1,16.98344,17.03167,16.34299,184.21537,3,0.07156478,0,-9999,10.6577431690317,0.07156478,0,0.105999998748302,0.187999993562698,0.84799998998642,0.763000011444092,0,1
0,0.432899037425529,16.59277,15.99659,19.53219,9.826115,9.482646,5.337465,15.70658,219.137657178715,0.432899037425529,219.137657178715,3,5,-0.234208,-0.04095695,0.4610511,-11.11029,1.672227,-1.686107,40.24059,3.405779,0.1511013,3.968666,2.957292,44.43174,2.854347,-0.3429048,9.441903,16.0618,3.288045,53.2673396846573,5,0,16.72341,0.432899037425529,6.371716,5.456166,17.85639,505,105587744575576,0.530659,16.59277,350.682581027979,1,15.99659,15.30328,3.439506,3.328347,7.416537,7.168151,15.70658,219.137657178715,752,3,19.20287,5,0,0.432899037425529,15.61303,5.456166,0.06584253,2.848682,505,0.530659,1,15.99659,219.137657178715,752,3,19.20287,0,0.432899037425529,1,0,18.00971,219.137657178715,3,-21.8967,1,99,1.36844,0.075649,0.020659,0.4328636,1,15.70658,15.99659,15.30328,219.13763,3,0.07221484,0,-9999,11.1960279256983,0.07221484,0,0.109999999403954,0.219999998807907,0.822000026702881,0.702000021934509,0,1
1,0.612934791834473,15.94364,15.16094,17.82306,10.1146,9.753374,8.280889,15.01791,216.486161818102,0.612934791834473,216.486161818102,3,5,-1.939358,-0.5725861,0.09038425,-11.73028,1.895799,-1.169004,70.85098,5.543643,-0.272773,18.52819,3.674779,59.80103,4.864299,-0.3083402,13.6226,7.631713,5.107895,55.1065364998721,5,1,15.93363,0.612934791834473,6.257425,5.340095,16.90631,487,35287719874608,0.7881458,15.94364,347.403117914375,1,15.16094,14.38197,3.439717,3.29216,7.894818,7.464105,15.01791,216.486161818102,752,3,17.8263,5,1,0.612934791834473,14.94834,5.340095,0.0385581,3.318039,487,0.7881458,1,15.16094,216.486161818102,752,3,17.8263,1,0.612934791834473,1,0,16.86155,216.486161818102,3,-22.272,1,100,0.141206,0.063496,0.011546,0.61293108,1,15.01791,15.16094,14.38197,216.48617,3,0.05541833,0,-9999,11.3411620501261,0.05541833,0,0.24600000679493,0.347000002861023,0.721000015735626,0.617999970912933,0,1
0,0.604721005603926,17.52617,16.5282,19.16082,9.664484,9.377644,27.92025,16.46634,218.058803247935,0.604721005603926,218.058803247935,3,-1,-1.10148,-0.6915324,0.0286852,-11.998,1.802269,-0.9493734,19.95228,4.032359,-0.4396843,5.663754,3.213294,22.37614,2.764669,-0.6809568,11.88693,8.684601,3.06684,54.1015506968053,5,0,17.49582,0.604721005603926,3.568502,3.389158,18.03839,498,281544031732552,1.0,17.52617,349.49158842796,1,16.5282,15.74052,2.9196,2.906739,7.313245,7.046865,16.46634,218.058803247935,752,3,19.38095,5,0,0.604721005603926,16.38363,3.389158,0.05240045,1.931559,498,1.0,1,16.5282,218.058803247935,752,3,19.38095,0,0.604721005603926,1,0,17.90059,218.058803247935,3,-22.463,1,100,0.017094,0.125095,0.009248,0.60471907,1,16.46634,16.5282,15.74052,218.05881,3,0.1207544,0,-9999,11.3879701238407,0.1207544,0,0.100000001490116,0.241999998688698,0.899999976158142,0.758000016212463,0,1
1,0.446810468239936,17.55303,17.00616,18.7131,6.791735,7.62103,15.87579,16.98645,229.67853193222,0.446810468239936,229.67853193222,3,1,-1.106185,-0.1850157,0.09310336,-10.01955,1.273305,-23.45747,155.091,2.380623,-5.744179,43.16174,1.95317,55.58123,1.267278,-2.246114,15.23146,31.87092,1.393953,45.7251105410487,5,1,17.55881,0.446810468239936,9.893122,11.02688,19.22418,575,35255507620368,0.06982955,17.55303,2.07251467899556,1,17.00616,16.44088,3.585338,3.76949,7.054769,7.307384,16.98645,229.67853193222,752,3,18.71893,5,1,0.446810468239936,16.85123,11.02688,0.300497,4.136553,575,0.06982955,1,17.00616,229.67853193222,752,3,18.71893,1,0.446810468239936,1,0,19.57781,229.67853193222,3,-19.7388,1,99,5.486035,0.044895,0.016836,0.44681252,1,16.98645,17.00616,16.44088,229.67852,3,0.05280551,0,-9999,10.0813207740591,0.05280551,0,0.705999970436096,0.882000029087067,0.264999985694885,0.0839999988675117,0,1
1,0.915268806534649,17.41095,17.04525,18.8295,8.38858,8.693508,7.211018,16.99288,189.214074583234,0.915268806534649,189.214074583234,3,1,-1.376621,-0.1801136,0.1227722,-9.697796,1.206253,-19.66033,93.76408,2.376784,-3.771577,25.47137,1.653605,21.54619,1.229163,-4.746802,24.41605,21.07125,1.330679,63.5543503238357,6,1,17.36786,0.915268806534649,15.80335,15.34728,19.51868,305,105624251797520,0.0,17.41095,294.724871634177,1,17.04525,16.70256,4.483738,4.414541,9.441614,9.41804,16.99288,189.214074583234,752,3,18.60431,6,1,0.915268806534649,16.94414,15.34728,0.4298691,5.296056,305,0.0,1,17.04525,189.214074583234,752,3,18.60431,1,0.915268806534649,1,0,19.72528,189.214074583234,3,-19.4377,1,98,4.777058,0.042198,0.009418,0.91526017,1,16.99288,17.04525,16.70256,189.21411,3,0.04485524,0,-9999,9.75047737856262,0.04485524,0,0.722000002861023,0.813000023365021,0.166999995708466,0.068000003695488,0,1
0,-1.00687241909937,17.56186,17.11617,18.67976,11.16485,11.23331,11.16806,17.0752,164.630185264598,-1.00687241909937,164.630185264598,3,2,-2.264102,-0.8767896,-0.6005044,-9.799107,1.295613,-9.219456,23.56886,1.391588,-4.102226,10.00133,1.870732,7.064118,1.139534,-0.1205832,4.566793,7.075032,1.379979,50.8958011231971,1,0,17.44963,-1.00687241909937,29.66197,21.66496,20.15249,326,35255507615832,0.0,17.56186,254.358208370308,1,17.11617,16.76002,5.745638,5.499786,12.29447,11.58614,17.0752,164.630185264598,756,3,18.70817,1,0,-1.00687241909937,16.96375,21.66496,1.75104,7.728152,326,0.0,1,17.11617,164.630185264598,756,3,18.70817,0,-1.00687241909937,1,0,20.67805,164.630185264598,3,-18.4058,1,97,6.265038,0.026732,0.008091,-1.0068523,1,17.0752,17.11617,16.76002,164.63012,3,0.02147934,0,-9999,9.12976325372422,0.02147934,0,0.615000009536743,0.818000018596649,0.345999985933304,0.135000005364418,0,1
0,-0.857901738418939,17.27666,16.83142,18.23665,10.20533,10.62254,11.71905,16.76791,159.934532882789,-0.857901738418939,159.934532882789,3,1,-2.465022,-0.6827043,-0.3873058,-9.877994,1.333483,-8.202469,37.42244,1.124882,-2.500949,13.33492,1.319844,10.58008,0.8391066,-1.45225,6.324512,11.84021,1.154476,47.7424646797756,1,0,17.28596,-0.857901738418939,16.35277,23.2844,19.61247,295,35255507619928,0.0,17.27666,249.012452843384,1,16.83142,16.45159,5.182543,5.133905,10.88338,11.16608,16.76791,159.934532882789,756,3,18.36197,1,0,-0.857901738418939,16.64992,23.2844,0.8356372,6.863763,295,0.0,1,16.83142,159.934532882789,756,3,18.36197,0,-0.857901738418939,1,0,20.13305,159.934532882789,3,-18.4498,1,99,6.962911,0.023844,0.007753,-0.85789059,1,16.76791,16.83142,16.45159,159.93454,3,0.02532969,0,-9999,9.3749037739887,0.02532969,0,0.703999996185303,0.845000028610229,0.296000003814697,0.155000001192093,0,1
1,-1.02955661219608,17.63249,17.04905,18.91946,5.934309,5.654176,5.593798,16.99187,154.786135860242,-1.02955661219608,154.786135860242,3,3,0.009435876,0.463131,0.7750741,-10.1037,1.244525,-40.21125,669.6718,6.949439,-8.73342,162.3281,3.899113,362.2978,2.652875,-3.506688,56.6137,108.5707,4.448222,43.8133712056828,1,1,17.59531,-1.02955661219608,2.813264,2.583257,18.26673,260,35253360136208,1.0,17.63249,244.232918201077,1,17.04905,16.51137,2.238183,2.088402,5.450526,5.359951,16.99187,154.786135860242,756,3,18.814,1,1,-1.02955661219608,16.86658,2.583257,0.07271345,1.823469,260,1.0,1,17.04905,154.786135860242,756,3,18.814,1,-1.02955661219608,1,0,18.26518,154.786135860242,3,-21.5551,1,99,2.836278,0.102181,0.017652,-1.0295479,1,16.99187,17.04905,16.51137,154.78614,3,0.09492103,0,-9999,10.7358233404356,0.09492103,0,0.444000005722046,0.712999999523163,0.472000002861023,0.171000003814697,1,0
1,0.905815809773645,17.6892,16.95862,19.45702,6.286967,5.737443,5.965044,16.82549,185.22808733639,0.905815809773645,185.22808733639,3,3,-1.017657,-0.591927,0.1243261,-11.42053,1.69534,-2.741286,51.05989,2.847252,-0.8351675,15.28257,2.572997,45.81296,2.371751,-1.005248,15.64613,22.30962,2.831227,62.7732823257527,6,1,17.61347,0.905815809773645,2.689174,2.284723,18.20978,278,35253360132112,0.9637789,17.6892,286.060272637541,1,16.95862,16.29825,2.392948,2.200686,5.584054,5.304555,16.82549,185.22808733639,752,3,19.48005,6,1,0.905815809773645,16.77908,2.284723,0.05009672,1.55885,278,0.9637789,1,16.95862,185.22808733639,752,3,19.48005,1,0.905815809773645,1,0,17.99994,185.22808733639,3,-20.7521,1,99,0.083283,0.071803,0.014897,0.90584974,1,16.82549,16.95862,16.29825,185.22808,3,0.09927643,0,-9999,11.0484711190542,0.09927643,0,0.148000001907349,0.354999989271164,0.74099999666214,0.479999989271164,0,1
1,0.611705925970186,18.03308,17.46064,19.47717,6.816187,7.01894,6.888226,17.39289,221.84013548698,0.611705925970186,221.84013548698,3,2,-1.093195,-0.2077093,0.1870456,-10.2623,1.431458,-6.885517,30.2262,1.492641,-1.53639,10.47542,1.581057,11.82426,1.096958,-0.1075709,0.6901637,9.625772,1.427041,51.5702370534051,5,1,18.00502,0.611705925970186,12.82122,12.315,19.68795,523,2416187539456,0.0,18.03308,354.144305541061,1,17.46064,17.00499,3.623126,3.63391,7.156564,7.071248,17.39289,221.84013548698,752,3,19.47946,5,1,0.611705925970186,17.29028,12.315,0.4635565,4.142765,523,0.0,1,17.46064,221.84013548698,752,3,19.47946,1,0.611705925970186,1,0,20.01229,221.84013548698,3,-19.9571,1,100,1.963392,0.061494,0.025526,0.61171751,1,17.39289,17.46064,17.00499,221.84013,3,0.07452711,0,-9999,10.2718848906043,0.07452711,0,0.694000005722046,0.88400000333786,0.277999997138977,0.0829999968409538,0,1
1,0.89370839595756,18.26426,17.39946,20.23573,3.627055,3.7888,3.212396,17.33932,219.259343867361,0.89370839595756,219.259343867361,3,-1,-1.884241,-1.801351,-0.9433468,-12.21535,1.818432,-0.4277044,17.37793,7.398984,-0.5790882,6.081128,5.457684,-9.947023,3.275392,-0.0846289,3.321315,9.871557,5.075585,53.5320125042094,6,1,18.25451,0.89370839595756,1.176949,1.167057,18.24931,506,35253360132112,1.0,18.26426,351.347359052366,1,17.39946,16.69222,1.384081,1.374549,3.201148,3.035661,17.33932,219.259343867361,752,3,20.21814,6,1,0.89370839595756,17.2495,1.167057,0.02758346,0.9710974,506,1.0,1,17.39946,219.259343867361,752,3,20.21814,1,0.89370839595756,1,0,18.17334,219.259343867361,3,-20.7887,1,99,0.076774,0.088797,0.013687,0.89370954,1,17.33932,17.39946,16.69222,219.25935,3,0.07862996,0,-9999,10.5496287802568,0.07862996,0,0.0769999995827675,0.104999996721745,0.518999993801117,0.479999989271164,0,1
1,-1.01640101897789,18.2749,16.96794,20.03271,8.06768,9.527702,27.91728,16.96167,160.549633388234,-1.01640101897789,160.549633388234,3,-1,-1.484286,-1.177993,-0.3582242,-12.72582,1.93915,-0.4267322,9.84083,9.968329,-0.6172518,0.7668046,1.586557,-0.402489,1.131892,-0.4563717,1.269924,-1.661775,13.4183,48.0719009661679,1,1,18.30371,-1.01640101897789,2.801145,2.872634,18.43909,299,35253360136464,1.0,18.2749,249.82249356893,1,16.96794,16.18209,2.572213,2.778573,7.106631,6.925282,16.96167,160.549633388234,756,3,20.46275,1,1,-1.01640101897789,16.84023,2.872634,0.06939947,1.360214,299,1.0,1,16.96794,160.549633388234,756,3,20.46275,1,-1.01640101897789,1,0,18.49619,160.549633388234,3,-23.0413,1,99,0.020367,0.18732,0.009452,-1.016411,1,16.96167,16.96794,16.18209,160.54963,3,0.1924008,0,-9999,11.6809272231555,0.1924008,0,0.0529999993741512,0.0529999993741512,0.702000021934509,0.702000021934509,0,1
1,-0.999788844671912,18.26541,17.04856,19.61034,11.94973,12.01971,2.969215,16.9529,152.524569568419,-0.999788844671912,152.524569568419,3,-1,-2.020045,-1.10234,-0.2801602,-12.65158,1.8669,-0.7355645,4.311793,2.057594,-0.3667538,3.252147,2.152988,6.622217,1.792009,-0.6512523,1.353957,-0.7149184,1.792019,42.0944696365337,1,1,18.2257,-0.999788844671912,5.5994,5.369873,18.87105,245,35253360136464,1.0,18.26541,242.224864237324,1,17.04856,16.35529,3.916749,3.88751,9.008228,9.487801,16.9529,152.524569568419,756,3,20.55978,1,1,-0.999788844671912,16.84984,5.369873,0.1483335,2.378735,245,1.0,1,17.04856,152.524569568419,756,3,20.55978,1,-0.999788844671912,1,0,19.01033,152.524569568419,3,-23.0466,1,99,0.01675,0.187371,0.008559,-0.99980869,1,16.9529,17.04856,16.35529,152.52457,3,0.186459,0,-9999,11.7310464819056,0.186459,1,0.0410000011324883,0.0410000011324883,0.939000010490417,0.939000010490417,0,0
0,0.478698650083323,18.86098,17.69513,21.47049,6.69795,6.623274,3.612184,17.60035,214.234708778667,0.478698650083323,214.234708778667,3,-1,-0.8903144,-0.6873344,-0.006314564,-11.87667,1.936355,-1.088522,10.19542,5.011344,-0.4689796,2.551748,3.910334,6.651315,1.690776,-0.8060688,6.453336,-4.113558,2.716874,56.3615359239158,5,0,18.82542,0.478698650083323,2.53006,2.366216,18.99737,472,35289867358296,1.0,18.86098,344.07406300043,1,17.69513,16.92947,2.410713,2.279384,6.101796,5.387417,17.60035,214.234708778667,752,3,20.69032,5,0,0.478698650083323,17.51783,2.366216,0.09571934,1.481013,472,1.0,1,17.69513,214.234708778667,752,3,20.69032,0,0.478698650083323,1,0,18.74549,214.234708778667,3,-22.4691,1,98,0.011783,0.200252,0.01632,0.47871748,1,17.60035,17.69513,16.92947,214.23471,3,0.1911701,0,-9999,11.3429948409319,0.1911701,0,0.159999996423721,0.453999996185303,0.800000011920929,0.476000010967255,0,1
1,-1.03063530267277,18.45984,17.5738,20.30123,4.092028,3.984441,2.930326,17.51294,166.371495783587,-1.03063530267277,166.371495783587,3,-1,-1.672274,-1.541267,-0.7239251,-12.05158,1.929116,-0.2862411,6.353951,2.142938,-0.3311683,5.324318,2.454114,7.426473,2.510914,-0.6539673,5.661076,5.436467,3.109747,52.0206902361643,1,1,18.4205,-1.03063530267277,1.622348,1.493805,18.43558,338,35255507619856,1.0,18.45984,256.4915022623,1,17.5738,16.84384,1.432115,1.366206,3.255728,3.004055,17.51294,166.371495783587,756,3,20.35885,1,1,-1.03063530267277,17.40044,1.493805,0.04063805,1.192018,338,1.0,1,17.5738,166.371495783587,756,3,20.35885,1,-1.03063530267277,1,0,18.4005,166.371495783587,3,-20.8281,1,100,0.018451,0.096175,0.011357,-1.0306297,1,17.51294,17.5738,16.84384,166.3715,3,0.08633374,0,-9999,10.6145658899549,0.08633374,0,0.293999999761581,0.435999989509583,0.587999999523163,0.430999994277954,0,1
1,-1.0174100506961,17.30972,16.53429,18.76331,7.465032,6.890425,2.969422,16.54144,214.476413658678,-1.0174100506961,214.476413658678,3,5,-1.459679,-0.1165396,0.335672,-10.79171,1.661504,-3.052675,45.8342,2.907643,-0.8195878,14.10753,2.630741,28.10057,2.118687,-0.1793747,3.240629,9.372413,3.418108,55.0014008906103,1,1,17.1641,-1.0174100506961,8.948154,6.732489,18.41586,659,2416254784328,0.2052971,17.30972,342.888267223088,1,16.53429,15.94848,3.538947,3.257527,6.995294,6.631889,16.54144,214.476413658678,756,3,18.89009,1,1,-1.0174100506961,16.42877,6.732489,0.1125463,3.340564,659,0.2052971,1,16.53429,214.476413658678,756,3,18.89009,1,-1.0174100506961,1,0,18.45677,214.476413658678,3,-21.002,1,100,0.909081,0.064543,0.021376,-1.0173647,1,16.54144,16.53429,15.94848,214.4764,3,0.0824898,0,-9999,10.9349976580731,0.0824898,0,0.555999994277954,0.763000011444092,0.370000004768372,0.145999997854233,0,1
1,-1.03504788657968,18.30948,17.51553,19.31256,6.225675,6.249406,6.750735,17.58749,182.148418617374,-1.03504788657968,182.148418617374,3,2,-0.5536815,0.1719671,0.4779979,-10.29417,1.3845,-7.52877,59.66981,2.838751,-1.841864,15.82598,2.314207,25.16515,1.917703,-2.622544,2.198134,11.71087,2.051772,60.008728884428,1,1,18.14083,-1.03504788657968,6.451569,5.329346,19.04807,443,68988043264,0.2487964,18.30948,281.10829110743,1,17.51553,17.05189,2.692101,2.445828,5.447286,5.273729,17.58749,182.148418617374,756,3,19.61852,1,1,-1.03504788657968,17.53513,5.329346,0.1643926,2.427123,443,0.2487964,1,17.51553,182.148418617374,756,3,19.61852,1,-1.03504788657968,1,0,19.35789,182.148418617374,3,-21.3693,1,99,0.948233,0.120601,0.020789,-1.0350635,1,17.58749,17.51553,17.05189,182.14843,3,0.1127118,0,-9999,10.7397558720911,0.1127118,0,0.470999985933304,0.815999984741211,0.470999985933304,0.0900000035762787,1,0
1,0.590408222580058,17.27005,16.38449,19.18151,6.694306,7.116496,6.4634,16.31175,216.401627345936,0.590408222580058,216.401627345936,3,2,-1.638904,-1.30073,-0.4890075,-12.31176,1.911114,-0.7336867,30.46202,5.877351,-0.3966902,14.8152,5.284492,4.695169,3.639137,-0.05597548,1.730496,1.644781,3.948645,55.1415509174487,5,1,17.27545,0.590408222580058,2.732408,2.714691,17.65843,487,193583034535952,1.0,17.27005,347.262917653255,1,16.38449,15.65716,2.158499,2.290148,4.943572,5.264306,16.31175,216.401627345936,752,3,19.28753,5,1,0.590408222580058,16.24346,2.714691,0.0369092,1.665103,487,1.0,1,16.38449,216.401627345936,752,3,19.28753,1,0.590408222580058,1,0,17.52197,216.401627345936,3,-21.6353,1,99,0.18299,0.082438,0.012411,0.59039891,1,16.31175,16.38449,15.65716,216.40164,3,0.08448324,0,-9999,11.1529503035128,0.08448324,0,0.0750000029802322,0.108000002801418,0.550000011920929,0.501999974250793,0,1
1,0.556454456823128,18.45644,17.56849,21.09911,3.28075,3.433901,1.817921,17.47096,230.266599271288,0.556454456823128,230.266599271288,3,-1,-1.543171,-1.89728,-0.9270414,-12.65168,1.868752,-0.5622455,10.88249,3.769248,-0.5686378,8.743707,3.967283,-0.3017536,2.557173,-0.9971166,10.23671,-0.8940768,2.569399,45.3446958116734,5,1,18.48531,0.556454456823128,1.268468,1.273805,18.31176,579,35253360136208,0.9038184,18.45644,2.73154582281789,1,17.56849,16.81043,1.222684,1.284182,2.673412,2.847907,17.47096,230.266599271288,752,3,20.68463,5,1,0.556454456823128,17.3383,1.273805,0.03990468,0.9879734,579,0.9038184,1,17.56849,230.266599271288,752,3,20.68463,1,0.556454456823128,1,0,18.38567,230.266599271288,3,-21.1146,1,99,0.102515,0.105313,0.014211,0.55645147,1,17.47096,17.56849,16.81043,230.26659,3,0.09721545,0,-9999,10.7439063360482,0.09721545,0,0.168999999761581,0.217999994754791,0.372999995946884,0.298000007867813,0,1
0,0.543613223652033,18.31979,17.61708,20.24521,5.773344,6.20611,6.175085,17.2995,235.744411719101,0.543613223652033,235.744411719101,3,2,-1.18838,-1.530062,-0.7010083,-12.36161,1.639595,-3.479333,39.00114,2.791685,-0.6800451,15.87419,2.915455,19.46422,2.253352,0.5553891,3.566222,13.51113,2.880022,41.0267539548894,5,0,18.47279,0.543613223652033,6.471814,5.511092,18.91081,616,52879905919064,0.4788797,18.31979,7.35846956690544,1,17.61708,16.71626,2.51932,2.473723,5.483173,5.363495,17.2995,235.744411719101,752,3,20.05734,5,0,0.543613223652033,17.06019,5.511092,0.1712707,2.888176,616,0.4788797,1,17.61708,235.744411719101,752,3,20.05734,0,0.543613223652033,1,0,19.12669,235.744411719101,3,-21.6339,1,99,0.055228,0.123111,0.016434,0.54358377,1,17.2995,17.61708,16.71626,235.74442,3,0.09284303,0,-9999,10.8934896909749,0.09284303,0,0.360000014305115,0.684000015258789,0.560000002384186,0.187999993562698,0,1
1,0.903416689903263,17.85185,17.20581,19.67854,6.979281,6.175566,6.753702,16.91006,226.570941342543,0.903416689903263,226.570941342543,3,5,-0.8579627,-0.2450435,0.2065379,-11.05503,1.684393,-3.952009,46.20193,2.329231,-1.431134,11.41611,2.445264,28.04188,2.117655,-1.321542,6.480472,14.75255,2.575991,48.3680951286053,6,1,17.92429,0.903416689903263,6.587619,5.115679,18.72251,554,69055152712,0.5085768,17.85185,359.581401608511,1,17.20581,16.50751,2.819606,2.56426,6.305623,5.771748,16.91006,226.570941342543,752,3,19.54174,6,1,0.903416689903263,16.76817,5.115679,0.1249772,2.589209,554,0.5085768,1,17.20581,226.570941342543,752,3,19.54174,1,0.903416689903263,1,0,18.79976,226.570941342543,3,-21.6522,1,99,0.189509,0.113905,0.018015,0.90340638,1,16.91006,17.20581,16.50751,226.57094,3,0.0934957,0,-9999,10.8889064718108,0.0934957,0,0.324000000953674,0.653999984264374,0.587999999523163,0.197999998927116,0,1
1,-0.86457030132467,18.26872,17.78914,19.33201,6.393374,6.396846,8.250714,17.67361,170.408103654942,-0.86457030132467,170.408103654942,3,2,-1.003805,0.202077,0.5235129,-9.967314,1.277287,-20.24446,40.71109,3.599193,-2.93444,11.42295,1.553431,14.17477,1.081475,-2.371377,4.454111,9.044921,1.258354,54.6423719972176,1,1,18.21689,-0.86457030132467,15.34019,14.85511,19.99928,365,2347535171656,0.0,18.26872,261.641514539141,1,17.78914,17.46629,3.579099,3.414288,7.137558,7.165892,17.67361,170.408103654942,756,3,19.53619,1,1,-0.86457030132467,17.58413,14.85511,0.8323935,4.558921,365,0.0,1,17.78914,170.408103654942,756,3,19.53619,1,-0.86457030132467,1,0,20.40977,170.408103654942,3,-20.6734,1,100,2.763262,0.096937,0.023409,-0.86458589,1,17.67361,17.78914,17.46629,170.40811,3,0.1046837,0,-9999,10.4237219612551,0.1046837,0,0.805999994277954,0.931999981403351,0.166999995708466,0.0359999984502792,1,0
